n_clusters,omega,noise_level,horizon,n_runs,relative_association_error_mean,relative_association_error_std,relative_association_error_min,relative_association_error_max,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_max,fit_seconds_mean
20,0.5,0.0,1,3,0.0005280861765261369,2.458599854516021e-05,0.0004973941744812876,0.0005575816561450736,0.9886408967269332,0.0005034170286698994,9.251858538542972e-16,9.992007221626409e-16,0.549502452214559
20,0.5,0.0,10,3,0.007438376223762068,0.0003051960970907709,0.007050384294772179,0.007796121031911517,0.840907430417373,0.006333884905149739,5.8471745963591575e-15,6.8833827526759706e-15,0.549502452214559
20,0.5,0.0,50,3,0.04159687486332369,0.0015346688811917176,0.039495337475527546,0.043117184096598905,0.14596609266732566,0.03369114385873138,2.438789910759927e-14,2.8754776337791554e-14,0.549502452214559
20,0.5,0.0,100,3,0.05125878610400422,0.0009405608214484986,0.04996388192902297,0.052169675796019915,-0.08101631701277905,0.03598244578722372,3.7155463890788574e-14,3.9968028886505635e-14,0.549502452214559
20,0.5,0.0,200,3,0.05060667360204562,0.000812602760245868,0.04946839600559558,0.051312662515373766,-0.22312239582514617,0.020080632445011654,5.166237807922395e-14,5.895284260759581e-14,0.549502452214559
20,0.5,0.005,1,3,0.00027745314658682654,3.599555023532394e-06,0.0002730742332539737,0.000281890720925591,0.9938648520302267,0.00011585725469623039,8.141635513917814e-16,8.881784197001252e-16,0.5478199323018392
20,0.5,0.005,10,3,0.005062323349638667,8.456869828117913e-05,0.00499124454589855,0.005181161309945322,0.8887542052815667,0.002204686916133028,4.588921835117314e-15,6.439293542825908e-15,0.5478199323018392
20,0.5,0.005,50,3,0.0342262452220898,0.0005098668696808055,0.03350583978618942,0.03461306265666528,0.27709411427170455,0.015247571218198802,2.005802931156116e-14,2.6201263381153694e-14,0.5478199323018392
20,0.5,0.005,100,3,0.04469447633834233,0.00040188586406215087,0.044393391141771966,0.04526248648016127,0.0228578265616672,0.015496925304627113,3.8191672047105385e-14,4.8627768478581856e-14,0.5478199323018392
20,0.5,0.005,200,3,0.050408758231249844,0.0015142633759501409,0.048850589647069856,0.052460074166977025,-0.2721686092792687,0.03442473330104504,4.8923827951815234e-14,6.505906924303417e-14,0.5478199323018392
20,0.5,0.01,1,3,0.00015916713156436725,8.967037207198262e-06,0.00014658961129521746,0.00016685807653777818,0.9964400351794275,0.0001917187093208016,8.141635513917814e-16,8.881784197001252e-16,0.5570754210154215
20,0.5,0.01,10,3,0.004009925014415058,0.00016383684146481462,0.003830162671440734,0.004226407493036216,0.910810040047527,0.003939508153659739,3.774758283725532e-15,4.6629367034256575e-15,0.5570754210154215
20,0.5,0.01,50,3,0.030724399296648417,0.00010176198093970212,0.030580759442686498,0.030803896815211836,0.34250423309786754,0.00751955888245093,1.5395092608135503e-14,1.9984014443252818e-14,0.5570754210154215
20,0.5,0.01,100,3,0.04111467223643387,0.0005071157104314163,0.04046978991885674,0.041708857048334706,0.09228165283142568,0.0044915420661048085,2.5831189039611974e-14,3.064215547965432e-14,0.5570754210154215
20,0.5,0.01,200,3,0.05493117958030306,0.0024436326089980315,0.05219253757309894,0.05812584725205354,-0.4056141722356694,0.07027161478432889,2.609024107869118e-14,3.397282455352979e-14,0.5570754210154215
20,0.5,0.02,1,3,0.00011188799125551721,6.134620210767282e-06,0.00010656430151922336,0.00012048229711294096,0.9975386332845847,0.00012970846289517285,8.881784197001252e-16,8.881784197001252e-16,0.5482351779937744
20,0.5,0.02,10,3,0.0033614167934201754,5.5400716403810317e-05,0.0033092232688824294,0.0034381172716032864,0.926472305734418,0.001029664210394347,4.144832625267251e-15,4.884981308350689e-15,0.5482351779937744
20,0.5,0.02,50,3,0.026821985403108598,0.0010629766348368894,0.025935429030293184,0.0283166399910391,0.4356720772527187,0.020834837517807226,1.5765166949677223e-14,1.709743457922741e-14,0.5482351779937744
20,0.5,0.02,100,3,0.03605023936019987,0.0020004913824872624,0.03428485608813836,0.03884748449095276,0.2204938757850732,0.04302826792823195,2.516505522483688e-14,2.7977620220553945e-14,0.5482351779937744
20,0.5,0.02,200,3,0.053706550923630504,0.0038414170532127785,0.05095981456828016,0.05913902085055001,-0.3547796482592134,0.10251617136168573,3.2122452845821194e-14,4.39648317751562e-14,0.5482351779937744
20,0.5,0.05,1,3,0.00030056104995788096,3.103973785247987e-05,0.0002571756659808225,0.00032803987466165346,0.997696963861432,0.0002815344889132833,8.141635513917814e-16,8.881784197001252e-16,0.5457623799641927
20,0.5,0.05,10,3,0.0077188616494925835,0.0002523095938754707,0.007518126370811719,0.00807470767864729,0.9411450819405675,0.0017467164818510434,0.0014181664061241725,0.004254499218363302,0.5457623799641927
20,0.5,0.05,50,3,0.059174503241680526,0.0077193078248426125,0.05367789261522203,0.07009116357032397,0.5541858989320284,0.04767725276869616,0.011729535923839645,0.03518860777148052,0.5457623799641927
20,0.5,0.05,100,3,0.10069600468369505,0.03558917218843577,0.07321546659721215,0.15095337637001618,0.23491359611860732,0.25311152466396947,0.004827175865331644,0.014481527595922214,0.5457623799641927
20,0.5,0.05,200,3,0.13881186761386852,0.05398612537574165,0.09564301788268047,0.21493151421085852,-0.273003805505947,0.4588479444757325,0.010346263840650032,0.031038791521861835,0.5457623799641927
20,1.0,0.0,1,3,0.0017793595304523805,0.00010623020267541525,0.001647306811024522,0.0019074249376241016,0.9912452865897629,0.00047417474394813726,1.0362081563168128e-15,1.3322676295501878e-15,0.5474180380503336
20,1.0,0.0,10,3,0.01667936728353739,0.0008500875511378593,0.0156005070670183,0.017678165154933,0.9183894144594812,0.0037472126761710456,6.439293542825908e-15,9.547918011776346e-15,0.5474180380503336
20,1.0,0.0,50,3,0.06250333852243192,0.00039268147805842496,0.0621001154060565,0.06303564095383901,0.7053856369854183,0.00125865885222342,0.007528379166169694,0.011654631252210163,0.5474180380503336
20,1.0,0.0,100,3,0.07935802535993838,0.002521230285978389,0.07689148718424905,0.08282110280351732,0.6149596477259208,0.008669261277461739,0.0011659367031060588,0.0034978101092476774,0.5474180380503336
20,1.0,0.0,200,3,0.08066367421477842,0.0020386133598552995,0.07784268657430446,0.08258937497954412,0.5548678936898808,0.008308288266773503,3.967196941327226e-14,4.418687638008123e-14,0.5474180380503336
20,1.0,0.005,1,3,0.00084804806078888,1.4347847205006637e-05,0.0008292382462521008,0.0008640434336664889,0.9956167175707265,6.257424506899984e-05,9.62193288008469e-16,1.1102230246251565e-15,0.553776741027832
20,1.0,0.005,10,3,0.011601090996304322,0.00046266048730628614,0.011106510588642109,0.012219359306011294,0.9403793972354823,0.0025442620764065645,0.00064454570860573,0.0019336371258048665,0.553776741027832
20,1.0,0.005,50,3,0.06176297067310365,0.0023431027792937638,0.05940265157083154,0.06495729661584897,0.6943237787613524,0.012374312879928268,0.012400570199534102,0.020225114102513878,0.553776741027832
20,1.0,0.005,100,3,0.08529180158392194,0.0026622091251992937,0.0815584039334917,0.0875796210893026,0.5644558082672263,0.01260040142729033,0.00867001265687108,0.01341997863646048,0.553776741027832
20,1.0,0.005,200,3,0.09334089958733965,0.004840223068045124,0.08783213351277934,0.09961405531896712,0.456597187995078,0.02642529488290595,3.5083047578154947e-14,4.5075054799781356e-14,0.553776741027832
20,1.0,0.01,1,3,0.0004470313923807456,3.3157834489306637e-05,0.0004018537649875011,0.0004805013581013152,0.9976325783494652,0.00018563850860688863,1.2582527612418441e-15,1.5543122344752192e-15,0.6059404214223226
20,1.0,0.01,10,3,0.008999665922798756,8.869220832427951e-05,0.00889479374161739,0.009111690862487682,0.9526660442662653,0.000292782747191285,8.030613211455298e-15,1.0103029524088925e-14,0.6059404214223226
20,1.0,0.01,50,3,0.0586629897908354,0.0010111826369838214,0.057844424582316735,0.0600877519554791,0.7031368664441288,0.004164762371424449,0.015136499738143922,0.01914843541079462,0.6059404214223226
20,1.0,0.01,100,3,0.08771933519117071,0.001278727988041366,0.08633518768269996,0.08941928773633094,0.5417906540946171,0.006770331132225982,0.003590931488673719,0.007062116279263208,0.6059404214223226
20,1.0,0.01,200,3,0.10152820187599594,0.007781842014322071,0.09205814436029938,0.11111854789339087,0.3882774991749439,0.0484485409061096,0.004065967354468441,0.006116812607133023,0.6059404214223226
20,1.0,0.02,1,3,0.0002676305836781366,8.941662312408333e-06,0.0002550610653611754,0.0002751134222677893,0.998570500629574,4.8045656113429874e-05,9.251858538542972e-16,9.992007221626409e-16,0.5559220314025879
20,1.0,0.02,10,3,0.008928982080334368,0.0002588505016742375,0.008568459071539683,0.009164223066565636,0.9525922895224602,0.0013835963855706626,5.736152293896642e-15,6.772360450213455e-15,0.5559220314025879
20,1.0,0.02,50,3,0.05704803671696475,0.002018828211860783,0.05499599430432554,0.05979316887841637,0.7078727749977894,0.010575373527105886,0.01025644394491345,0.01262682537170766,0.5559220314025879
20,1.0,0.02,100,3,0.0821080104575628,0.0035889816763725016,0.07816240916478909,0.08684583498067354,0.5656049929646202,0.020562409610932933,0.0011965420206276349,0.0018284129588198436,0.5559220314025879
20,1.0,0.02,200,3,0.09646530817067554,0.006168918760356209,0.08774138424009652,0.10088385147489533,0.406560192887519,0.034389712596868856,0.002209322201219528,0.0038775070648329447,0.5559220314025879
20,1.0,0.05,1,3,0.0004096280530831367,4.5405856714901863e-05,0.0003454519893124994,0.00044361670728801714,0.9987881429062664,0.00014691225262144234,7.401486830834377e-16,7.771561172376096e-16,0.5536742210388184
20,1.0,0.05,10,3,0.01044200518866809,0.0005249894588083393,0.009802780844549072,0.011088672518467112,0.9692988641765854,0.0014212189864151207,0.003987966447297084,0.006844444961949464,0.5536742210388184
20,1.0,0.05,50,3,0.06823939324195027,0.005570598536672585,0.06125163202214277,0.07488378919642606,0.8025324249718135,0.015470456477313967,0.0037613981926348993,0.005873446113769958,0.5536742210388184
20,1.0,0.05,100,3,0.11868965648841912,0.009949704838644853,0.10620295283195506,0.13055053565623434,0.65323896154585,0.031641699039979806,0.01421144212280505,0.025754505609349405,0.5536742210388184
20,1.0,0.05,200,3,0.1803583354819605,0.03095047494197721,0.1429569432219691,0.2187503937147065,0.3707296618238051,0.11258217519240077,0.0022427320667226963,0.0036349102523239966,0.5536742210388184
20,2.0,0.0,1,3,0.003148494692544534,0.0002914693606672613,0.002807492180796187,0.003519544066205093,0.9945262333686762,0.00046419198866950437,1.5173048003210472e-15,2.1094237467877974e-15,0.5554579893747965
20,2.0,0.0,10,3,0.021210098662852984,0.0016854762804788105,0.0188922119158019,0.022850494224003353,0.9633346716899384,0.0026355926113245244,0.046594901172461595,0.05114115905833799,0.5554579893747965
20,2.0,0.0,50,3,0.08322348242809735,0.0005410961562115115,0.08248110126937497,0.08375539088692695,0.8600523548739663,0.0005614825467380373,0.029839871731155484,0.046421541258264656,0.5554579893747965
20,2.0,0.0,100,3,0.1320652076685765,0.002822996464981782,0.12925423498587815,0.1359258494010959,0.7718526531826703,0.004569617640219199,0.022824191262579008,0.029621128149041217,0.5554579893747965
20,2.0,0.0,200,3,0.13673682275041726,0.004081167219350874,0.13158521128508374,0.14156641713580623,0.7363373174469457,0.0071052558195055055,0.007135621591855433,0.010467750016599974,0.5554579893747965
20,2.0,0.005,1,3,0.0012277972508029096,0.00013080682542751835,0.001049138654524391,0.0013586773353303936,0.997787040227782,0.00023315023341602536,1.1102230246251565e-15,1.3322676295501878e-15,0.5537611643473307
20,2.0,0.005,10,3,0.014926431658355607,0.0007392240152531999,0.014081424553780109,0.015881992864188725,0.9732527435287708,0.0013851288597696667,0.04477694545195581,0.05321472955487664,0.5537611643473307
20,2.0,0.005,50,3,0.08134600345659153,0.0016445708044785744,0.07998683939506583,0.08366003477895313,0.8582243948023847,0.003010683947932403,0.04977197361918608,0.055067243328610516,0.5537611643473307
20,2.0,0.005,100,3,0.14817105629154215,0.004480954590337576,0.14332014346287486,0.15412778933161675,0.7342750117519806,0.0077403566264522715,0.04127474331266132,0.04531955616118505,0.5537611643473307
20,2.0,0.005,200,3,0.13844971586644847,0.002349516675170629,0.13657615251011995,0.1417629788032648,0.7222109806117145,0.00485091997667809,0.012271054308881087,0.018036168213300126,0.5537611643473307
20,2.0,0.01,1,3,0.0006663902371154395,3.2746559615383284e-05,0.0006227030350877855,0.0007015408676329531,0.9987686702496114,5.831806440333614e-05,9.62193288008469e-16,1.1102230246251565e-15,0.5546966393788656
20,2.0,0.01,10,3,0.014654599821328012,0.0006918312908465317,0.01390968911898022,0.015576397357881255,0.9730837255319036,0.001240841992963259,0.022546662989185406,0.02394322317672721,0.5546966393788656
20,2.0,0.01,50,3,0.07834047455066627,0.003716641470704684,0.07343940593022985,0.08243563055476211,0.8603127145692098,0.006408752923820174,0.03152893354050847,0.03629899468726196,0.5546966393788656
20,2.0,0.01,100,3,0.14702396439553042,0.00562323472072841,0.14073344621858752,0.15438267680470824,0.7298804598266417,0.009614262978332653,0.035588354643598975,0.042361609084883345,0.5546966393788656
20,2.0,0.01,200,3,0.1563584739804902,0.032506410882311564,0.1192169016976432,0.19838939287820972,0.6768657162104418,0.06652806745382049,0.005399045990414773,0.01043263755001702,0.5546966393788656
20,2.0,0.02,1,3,0.00035188627456487196,1.1324542693653468e-05,0.00033894823104059485,0.0003665298405438769,0.9993397362731893,2.0224248332751242e-05,1.1102230246251565e-15,1.3322676295501878e-15,0.5604754288991293
20,2.0,0.02,10,3,0.014442247839036075,0.0002811081160250849,0.01404804769405969,0.01468392754384898,0.9730668190090344,0.00041559395992134534,0.0020841664454203483,0.004360809923724174,0.5604754288991293
20,2.0,0.02,50,3,0.09006625787030202,0.005162225265701453,0.08277232487293013,0.0939811060838487,0.8367964193331462,0.00872149201863605,0.03609067184252984,0.03911115158680802,0.5604754288991293
20,2.0,0.02,100,3,0.15852700983438045,0.019986754117198864,0.13420327188996278,0.18315773358642054,0.7037253672346919,0.036759007637334785,0.029786471632671275,0.03480672404197552,0.5604754288991293
20,2.0,0.02,200,3,0.199389010736693,0.04146089799115539,0.14981136016399962,0.25128966953017134,0.5774693733911046,0.08619263186699318,0.017922366582794527,0.03230205637466108,0.5604754288991293
20,2.0,0.05,1,3,0.00041700337905276237,4.511407945592089e-05,0.0003736366324012131,0.00047921346222991735,0.9993245612792091,7.853843515402063e-05,0.0013135695424970801,0.002355544925369251,0.5995090007781982
20,2.0,0.05,10,3,0.022093285600797565,0.002036181969572696,0.019224621828370744,0.023744715714534494,0.96444807596439,0.0033294130930782936,0.012818644570453112,0.020308669949842387,0.5995090007781982
20,2.0,0.05,50,3,0.189956375722385,0.02663669541275171,0.15229167146797143,0.20933448772191,0.7013495181621902,0.04143049377874375,0.026742974020815765,0.03405351272822434,0.5995090007781982
20,2.0,0.05,100,3,0.357441659726662,0.06174827121562185,0.2777267165748624,0.4281766210953868,0.4244546646914084,0.09997215333866492,0.035313803412283504,0.05641292182695545,0.5995090007781982
20,2.0,0.05,200,3,0.5239802031098351,0.10979503087783136,0.3711226020997292,0.6240381925191305,0.03660412193471193,0.20285005610027565,0.013853311927964199,0.02527775771724899,0.5995090007781982
20,4.0,0.0,1,3,0.0018889676089864323,0.0003725149133885165,0.0014896559613020658,0.0023862199668524147,0.9976467917053333,0.00044769531250024336,0.01956763785198725,0.020826889026260963,0.5661856333414713
20,4.0,0.0,10,3,0.015247138511131547,0.0019066352017924856,0.01255280967105293,0.01668557595682394,0.9811030100114331,0.002240363207288074,0.07322916571613186,0.08137523684723166,0.5661856333414713
20,4.0,0.0,50,3,0.08355032125554994,0.0026993166732778573,0.07998471132764529,0.08651392473553901,0.898658697778405,0.0032934049393192355,0.0939617351953727,0.09674787530650235,0.5661856333414713
20,4.0,0.0,100,3,0.1639143685851994,0.00892878711483888,0.15133189616600085,0.17112533294933688,0.7970456967766338,0.01111387430467694,0.08418919805827846,0.10270194081867523,0.5661856333414713
20,4.0,0.0,200,3,0.17955130008636308,0.02622293740170156,0.15999754440054118,0.21661740012219716,0.7578503407530764,0.03403680365758842,0.057538717530003815,0.07265307509337388,0.5661856333414713
20,4.0,0.005,1,3,0.0009380624442593168,9.18847732855796e-05,0.0008538293455912841,0.00106586916898818,0.9988183462625084,0.00011535768806009577,0.014155268618400912,0.01579345940038699,0.6652403672536215
20,4.0,0.005,10,3,0.01765927837889938,0.0009812234524607436,0.01692110799969019,0.0190459723164676,0.9778842585227344,0.0012034059543269697,0.048407195231150245,0.05770575203968462,0.6652403672536215
20,4.0,0.005,50,3,0.09532672767780276,0.005131591753010587,0.08937874605531118,0.10190154989904628,0.8833476127679276,0.006657932107674665,0.06747229756022821,0.07451753010176305,0.6652403672536215
20,4.0,0.005,100,3,0.1842980424007756,0.012505320602159106,0.17119545342442058,0.20113603639033364,0.7699567401252299,0.01576042534305781,0.07138133514333424,0.09120926398846771,0.6652403672536215
20,4.0,0.005,200,3,0.20785721269696322,0.015845275470132633,0.19166191200777677,0.22936729417005466,0.7170173661590511,0.023651108862962032,0.049455866339715195,0.07983090726298127,0.6652403672536215
20,4.0,0.01,1,3,0.0006948852436889209,0.00010445258979562488,0.0006139680070534252,0.0008423710355841114,0.9991181081062036,0.00013548452322508273,0.00627535934582402,0.006876678282765654,0.9224996566772461
20,4.0,0.01,10,3,0.017368104925986526,0.0025861801101052734,0.015125696422781961,0.020991547060249666,0.9780859895284475,0.0033290718039379447,0.06775458233153452,0.08789180052909427,0.9224996566772461
20,4.0,0.01,50,3,0.09758768391422841,0.007515497869006583,0.09167756882986987,0.10819303341788157,0.8798992480767457,0.009309717200683234,0.07761954219105248,0.09453527829742517,0.9224996566772461
20,4.0,0.01,100,3,0.17929569986978075,0.004865510213762154,0.174957751535303,0.18609030238848573,0.7747089066622372,0.005848221078805629,0.07073805307555146,0.07406653267064406,0.9224996566772461
20,4.0,0.01,200,3,0.20602748509711516,0.0030617402847749556,0.20191392264028418,0.20925487868341594,0.7165493397560044,0.0038235341132135713,0.048300865593269855,0.055991837724445215,0.9224996566772461
20,4.0,0.02,1,3,0.0006813110273054369,6.165311610122147e-06,0.0006727524882190193,0.0006870325719280108,0.9991328451148236,8.435392333746121e-06,0.0017133218261228035,0.0021447782870853936,0.7156609694163004
20,4.0,0.02,10,3,0.021416958635694972,0.003875519390912391,0.018125945270215525,0.026858041571809623,0.9728998437053242,0.004859935068012557,0.050719654926116256,0.05485781151527374,0.7156609694163004
20,4.0,0.02,50,3,0.13710862234251656,0.03210760207949418,0.10908681322102347,0.18206190604759626,0.8304671701390793,0.03964185050419963,0.06560097034710893,0.07714714386432905,0.7156609694163004
20,4.0,0.02,100,3,0.23487194355482982,0.032618336524959185,0.19462813881216728,0.27451975054948313,0.7028943393273761,0.041149755890789,0.061535200647054575,0.07443705972332473,0.7156609694163004
20,4.0,0.02,200,3,0.30067945806244445,0.04977193351846692,0.2361839119757276,0.35734262482538426,0.5843077083121895,0.0684649861143255,0.04358167429380876,0.05891705177019967,0.7156609694163004
20,4.0,0.05,1,3,0.0012982913670657027,0.0001604597814420221,0.001091590354830218,0.0014827407686521983,0.9983488589889784,0.0001923764172683805,0.00038236519578439604,0.00046325074093032405,0.8186097939809164
20,4.0,0.05,10,3,0.05427367869181855,0.006632590786262625,0.04636655547793087,0.0625970163419164,0.9313578814482598,0.007986330194688812,0.06653415101020335,0.07250662473969352,0.8186097939809164
20,4.0,0.05,50,3,0.34655491661582755,0.015582605166860617,0.32503444614644916,0.36142348347805925,0.5723259054558038,0.01762482387640457,0.02048559515312948,0.023227150052696748,0.8186097939809164
20,4.0,0.05,100,3,0.5286277753081825,0.005442977354347351,0.5233046703769064,0.5361046594485731,0.3344156424384668,0.006704636241517618,0.011919236418156192,0.015442096545378078,0.8186097939809164
20,4.0,0.05,200,3,0.6551265024656954,0.1088782293610435,0.5537720154801377,0.8061887758140996,0.09078464641720767,0.16029399936301728,0.0028013698752539294,0.008404109625708497,0.8186097939809164
25,0.25,0.0,1,3,0.0001778743914573431,1.3190465296035657e-06,0.00017608893959562938,0.00017923503496429226,0.9821750616161905,0.001303209023729042,8.511709855459534e-16,8.881784197001252e-16,0.8139363129933676
25,0.25,0.0,10,3,0.002957886994691443,1.7817549841850607e-05,0.002938638186755899,0.0029815936629780542,0.7050806108836593,0.02018292042185099,2.4054832200211726e-15,2.6645352591003757e-15,0.8139363129933676
25,0.25,0.0,50,3,0.018220029298432177,0.00035195488351373545,0.01789883126750138,0.01870991880683411,-0.7495014707831704,0.08170826983382685,9.917992353318065e-15,1.0658141036401503e-14,0.8139363129933676
25,0.25,0.0,100,3,0.022793715260935918,0.0008580197177560147,0.022090984405117253,0.024001774194305308,-1.2745857282851778,0.042129750772871684,1.9317880628477724e-14,2.142730437526552e-14,0.8139363129933676
25,0.25,0.0,200,3,0.02388220555235014,0.0023444584748958715,0.021862240398023782,0.027169145285949752,-1.6481059160492724,0.029009149125978694,3.6600352378475996e-14,4.3298697960381105e-14,0.8139363129933676
25,0.25,0.005,1,3,8.074243623559422e-05,1.0285010186128316e-06,7.93571560497612e-05,8.181909536838411e-05,0.9915742296399287,0.00017413567177165687,8.511709855459534e-16,8.881784197001252e-16,0.5845534801483154
25,0.25,0.005,10,3,0.0018574425084478935,3.4689214497849725e-05,0.00182434745567815,0.001905351643773358,0.8072569820596392,0.005212702434198709,3.3306690738754696e-15,3.552713678800501e-15,0.5845534801483154
25,0.25,0.005,50,3,0.015313966673743684,8.900821943534889e-05,0.015189886932797774,0.015394360238822189,-0.5265897242195595,0.0007377169674111984,1.509903313490213e-14,1.5765166949677223e-14,0.5845534801483154
25,0.25,0.005,100,3,0.022539401981948537,0.00038908042934427843,0.022259672820143725,0.02308961893310738,-1.3138098226567108,0.02226867763746678,2.8310687127941492e-14,2.886579864025407e-14,0.5845534801483154
25,0.25,0.005,200,3,0.023701080581332586,0.0012671140187587256,0.021911168330503637,0.02467038390273765,-1.7639207762376998,0.16396163859657162,4.966397663489867e-14,5.262457136723242e-14,0.5845534801483154
25,0.25,0.01,1,3,5.044988230952472e-05,1.1438833318769001e-06,4.883289973109551e-05,5.129995630200661e-05,0.9948066611043668,0.00014398634703758313,8.881784197001252e-16,8.881784197001252e-16,0.5679194927215576
25,0.25,0.01,10,3,0.0014498704807176521,2.740443288570942e-05,0.001411320054680656,0.0014725957519900934,0.8516808058955789,0.003759114966080879,2.812564995717063e-15,3.1086244689504383e-15,0.5679194927215576
25,0.25,0.01,50,3,0.01408979499422989,0.00015687083455916893,0.013891928150114374,0.014275614675861643,-0.3853537785955774,0.007798754184313352,1.2508512744110098e-14,1.4432899320127035e-14,0.5679194927215576
25,0.25,0.01,100,3,0.02221125427358834,0.0003912144673650168,0.02170733857378492,0.022661012186261178,-1.245370112705287,0.014622496842906027,2.4720966014986818e-14,2.864375403532904e-14,0.5679194927215576
25,0.25,0.01,200,3,0.022883290338891797,0.0006764047570685885,0.021983056493529662,0.02361353109280809,-1.7235690828410863,0.1031030779535164,5.003405097644039e-14,5.906386491005833e-14,0.5679194927215576
25,0.25,0.02,1,3,3.513459710195443e-05,5.360288951759952e-07,3.460586228129131e-05,3.5869411195512845e-05,0.9964237777569516,7.357080063931856e-05,7.771561172376096e-16,7.771561172376096e-16,0.5839556058247884
25,0.25,0.02,10,3,0.0012428238934082034,1.189424668223354e-06,0.0012417528541036728,0.0012444826907056573,0.8743212495811539,0.0008129460330406648,2.0724163126336257e-15,2.9976021664879227e-15,0.5839556058247884
25,0.25,0.02,50,3,0.013279603344986157,7.7456064698433e-05,0.013176246007879118,0.013362700297825394,-0.28951455071541704,0.004195065740051897,9.473903143468002e-15,1.4432899320127035e-14,0.5839556058247884
25,0.25,0.02,100,3,0.022067618115987224,0.00016566585166193982,0.021930772437568354,0.022300730684183846,-1.193267333168887,0.03278496403750273,1.9132843457706865e-14,3.164135620181696e-14,0.5839556058247884
25,0.25,0.02,200,3,0.024095310933255634,0.0006367672550448608,0.023196136327025926,0.024587589878172906,-1.892141217897689,0.06193041277515605,3.0272081138112604e-14,4.984901380566953e-14,0.5839556058247884
25,0.25,0.05,1,3,0.0001721992084510004,4.1074218596557386e-05,0.00013326482520802687,0.00022899899308574594,0.9953625185268599,0.0014109887862064313,7.401486830834377e-16,7.771561172376096e-16,0.6213358243306478
25,0.25,0.05,10,3,0.0030969389172541763,0.00026608128457050295,0.0028115446087544653,0.003452030613583183,0.9174231335534035,0.012263527403214252,4.551914400963142e-15,5.329070518200751e-15,0.6213358243306478
25,0.25,0.05,50,3,0.021652166977282193,0.0019347411173465134,0.018942014839228135,0.023333036428957815,0.42487164544782396,0.07455160330384265,1.9872992140790302e-14,2.220446049250313e-14,0.6213358243306478
25,0.25,0.05,100,3,0.03781801809901329,0.006538285116914492,0.029009532240717714,0.04465776735503717,-0.002468321884390686,0.1888997722494905,3.426888402676317e-14,4.107825191113079e-14,0.6213358243306478
25,0.25,0.05,200,3,0.0663501139233384,0.01840402257988627,0.041694434895867424,0.08589842360543491,-1.1774328071171158,0.6721549763950115,5.380880926016592e-14,8.237854842718662e-14,0.6213358243306478
25,0.5,0.0,1,3,0.0007315803094680291,7.431541485412065e-06,0.0007213960437089638,0.0007389201659706187,0.9837707619971744,0.0008626138942749989,8.881784197001252e-16,8.881784197001252e-16,0.5802508195241293
25,0.5,0.0,10,3,0.010530338896140615,0.0001218773979389906,0.010392186547721432,0.01068867086378832,0.7674312592847455,0.01243474810649353,3.92278802034222e-15,4.440892098500626e-15,0.5802508195241293
25,0.5,0.0,50,3,0.05442225447936782,0.00023609832575660427,0.054089014134611375,0.05460695180881133,-0.15915393052747281,0.053112125683464,1.5987211554602254e-14,1.7319479184152442e-14,0.5802508195241293
25,0.5,0.0,100,3,0.06565647882159771,0.0001907556669033566,0.06540574636648643,0.06586805127659091,-0.452160069235732,0.055888762074825224,2.938390271841248e-14,3.064215547965432e-14,0.5802508195241293
25,0.5,0.0,200,3,0.06318868378036005,0.0009375938464196689,0.06199728046797541,0.06428841117170409,-0.5669681661952115,0.10748469903641486,5.055215505459879e-14,6.261657858885883e-14,0.5802508195241293
25,0.5,0.005,1,3,0.000324014843975632,1.704743154081912e-05,0.0003008629878868974,0.0003414145210653534,0.9924157635271535,0.0003122155623701188,1.1102230246251565e-15,1.2212453270876722e-15,0.5791449546813965
25,0.5,0.005,10,3,0.006097181068573874,8.100161203209905e-05,0.0060383113983522385,0.006211719741281448,0.8580640810119174,0.0017800964777443136,5.551115123125783e-15,7.438494264988549e-15,0.5791449546813965
25,0.5,0.005,50,3,0.04179044179037077,0.0009432769949566463,0.040459755062235064,0.04253709848356903,0.06407490104505346,0.02624971435298492,2.5572137000532773e-14,3.4861002973229915e-14,0.5791449546813965
25,0.5,0.005,100,3,0.05752610099544585,0.001396422077217242,0.055643616862442125,0.05898423961189895,-0.324818223516039,0.03648707978416167,4.5889218351173135e-14,5.6621374255882984e-14,0.5791449546813965
25,0.5,0.005,200,3,0.06817245804264155,0.00480151974933391,0.06399052881488765,0.07489650897186043,-0.7592851687326049,0.1071400858427957,6.875981265845137e-14,9.192646643896296e-14,0.5791449546813965
25,0.5,0.01,1,3,0.00018454877791002753,1.1783929313001298e-05,0.00016950783570412927,0.00019828367000369158,0.9956751548149049,0.0002702489876055193,1.0362081563168128e-15,1.2212453270876722e-15,0.6513001124064127
25,0.5,0.01,10,3,0.0046899178888162385,0.00018645791236067004,0.0044393962650968065,0.004886445920767547,0.890747386198452,0.0041806252405717625,5.3660779523549235e-15,6.328271240363392e-15,0.6513001124064127
25,0.5,0.01,50,3,0.03618166924280068,0.0006265122759304935,0.035296174953728804,0.036650899322469024,0.1896864290682293,0.011673787737083942,2.4831988317449334e-14,2.9753977059954195e-14,0.6513001124064127
25,0.5,0.01,100,3,0.05078265758815636,0.0005761244978400728,0.050130124748571946,0.05153145190698618,-0.17487512879297737,0.017688534732688853,4.3816802038539514e-14,5.4067861299245124e-14,0.6513001124064127
