n_clusters,omega,noise_level,seed,horizon,n_eval_starts,relative_association_error,association_r2,simplex_violation,train_closure_error_noisy_train,train_association_r2_noisy_train,fit_seconds
25,0.25,0.0,1,100,301,0.022288387183385192,-1.3045446697666674,1.5987211554602254e-14,0.0001955665344563086,0.9805274913876015,0.9843780994415283
25,0.25,0.0,1,200,201,0.02261523097307689,-1.6158447727284417,2.9531932455029164e-14,0.0001955665344563086,0.9805274913876015,0.9843780994415283
25,0.25,0.0,2,1,400,0.00017923503496429226,0.981087913770848,8.881784197001252e-16,0.00019626506942281826,0.9803423817423235,0.5925168991088867
25,0.25,0.0,2,10,391,0.0029815936629780542,0.6869247826916882,2.6645352591003757e-15,0.00019626506942281826,0.9803423817423235,0.5925168991088867
25,0.25,0.0,2,50,351,0.01789883126750138,-0.8073486042288314,1.0658141036401503e-14,0.00019626506942281826,0.9803423817423235,0.5925168991088867
25,0.25,0.0,2,100,301,0.022090984405117253,-1.3042069326431123,2.0539125955565396e-14,0.00019626506942281826,0.9803423817423235,0.5925168991088867
25,0.25,0.0,2,200,201,0.021862240398023782,-1.642288593203733,3.697042672001771e-14,0.00019626506942281826,0.9803423817423235,0.5925168991088867
25,0.25,0.005,0,1,400,8.105105728863734e-05,0.9916011184907904,7.771561172376096e-16,8.959774219711199e-05,0.9911601173838739,0.578437089920044
25,0.25,0.005,0,10,391,0.0018426284258921729,0.8099098959387863,3.552713678800501e-15,8.959774219711199e-05,0.9911601173838739,0.578437089920044
25,0.25,0.005,0,50,351,0.01535765284961109,-0.5257358925247138,1.5765166949677223e-14,8.959774219711199e-05,0.9911601173838739,0.578437089920044
25,0.25,0.005,0,100,301,0.022268914192594507,-1.2824622711435967,2.886579864025407e-14,8.959774219711199e-05,0.9911601173838739,0.578437089920044
25,0.25,0.005,0,200,201,0.021911168330503637,-1.5543815342900795,4.884981308350689e-14,8.959774219711199e-05,0.9911601173838739,0.578437089920044
25,0.25,0.005,1,1,400,7.93571560497612e-05,0.9917727818902962,8.881784197001252e-16,8.696537686345375e-05,0.9915036274940874,0.5782592296600342
25,0.25,0.005,1,10,391,0.00182434745567815,0.8118870287894698,3.219646771412954e-15,8.696537686345375e-05,0.9915036274940874,0.5782592296600342
25,0.25,0.005,1,50,351,0.015394360238822189,-0.5264974406220027,1.4765966227514582e-14,8.696537686345375e-05,0.9915036274940874,0.5782592296600342
25,0.25,0.005,1,100,301,0.02308961893310738,-1.3268683993421426,2.853273173286652e-14,8.696537686345375e-05,0.9915036274940874,0.5782592296600342
25,0.25,0.005,1,200,201,0.024521689510756475,-1.7826955836474259,5.262457136723242e-14,8.696537686345375e-05,0.9915036274940874,0.5782592296600342
25,0.25,0.005,2,1,400,8.181909536838411e-05,0.9913487885386995,8.881784197001252e-16,9.573882016369546e-05,0.9904315024725885,0.5969641208648682
25,0.25,0.005,2,10,391,0.001905351643773358,0.7999740214506618,3.219646771412954e-15,9.573882016369546e-05,0.9904315024725885,0.5969641208648682
25,0.25,0.005,2,50,351,0.015189886932797774,-0.527535839511962,1.4765966227514582e-14,9.573882016369546e-05,0.9904315024725885,0.5969641208648682
25,0.25,0.005,2,100,301,0.022259672820143725,-1.332098797484393,2.7533531010703882e-14,9.573882016369546e-05,0.9904315024725885,0.5969641208648682
25,0.25,0.005,2,200,201,0.02467038390273765,-1.9546852107755943,4.75175454539567e-14,9.573882016369546e-05,0.9904315024725885,0.5969641208648682
25,0.25,0.01,0,1,400,5.129995630200661e-05,0.9947837787050974,8.881784197001252e-16,6.67302393568643e-05,0.9935224070866019,0.5648210048675537
25,0.25,0.01,0,10,391,0.0014656956354822067,0.8516318487350342,2.220446049250313e-15,6.67302393568643e-05,0.9935224070866019,0.5648210048675537
25,0.25,0.01,0,50,351,0.014101842156713654,-0.3776798826062244,9.325873406851315e-15,6.67302393568643e-05,0.9935224070866019,0.5648210048675537
25,0.25,0.01,0,100,301,0.02226541206071892,-1.2332221859173202,1.9317880628477724e-14,6.67302393568643e-05,0.9935224070866019,0.5648210048675537
25,0.25,0.01,0,200,201,0.021983056493529662,-1.5886674996151204,4.263256414560601e-14,6.67302393568643e-05,0.9935224070866019,0.5648210048675537
25,0.25,0.01,1,1,400,4.883289973109551e-05,0.9949933318650138,8.881784197001252e-16,6.233571045044429e-05,0.9939677183804122,0.5630693435668945
25,0.25,0.01,1,10,391,0.001411320054680656,0.856309046023721,3.1086244689504383e-15,6.233571045044429e-05,0.9939677183804122,0.5630693435668945
25,0.25,0.01,1,50,351,0.014275614675861643,-0.3960510720990065,1.4432899320127035e-14,6.233571045044429e-05,0.9939677183804122,0.5630693435668945
25,0.25,0.01,1,100,301,0.022661012186261178,-1.2659370753384493,2.864375403532904e-14,6.233571045044429e-05,0.9939677183804122,0.5630693435668945
25,0.25,0.01,1,200,201,0.02361353109280809,-1.7430976545808292,5.906386491005833e-14,6.233571045044429e-05,0.9939677183804122,0.5630693435668945
25,0.25,0.01,2,1,400,5.1216790895472044e-05,0.994642872742989,8.881784197001252e-16,6.219051419925311e-05,0.9938465974964344,0.5758681297302246
25,0.25,0.01,2,10,391,0.0014725957519900934,0.8471015229279817,3.1086244689504383e-15,6.219051419925311e-05,0.9938465974964344,0.5758681297302246
25,0.25,0.01,2,50,351,0.013891928150114374,-0.3823303810815013,1.3766765505351941e-14,6.219051419925311e-05,0.9938465974964344,0.5758681297302246
25,0.25,0.01,2,100,301,0.02170733857378492,-1.236951076860091,2.6201263381153694e-14,6.219051419925311e-05,0.9938465974964344,0.5758681297302246
25,0.25,0.01,2,200,201,0.02305328343033764,-1.8389420943273094,4.8405723873656825e-14,6.219051419925311e-05,0.9938465974964344,0.5758681297302246
25,0.25,0.02,0,1,400,3.5869411195512845e-05,0.9963208726359343,7.771561172376096e-16,5.5033872090670816e-05,0.9946613245051055,0.5648000240325928
25,0.25,0.02,0,10,391,0.0012444826907056573,0.8731797155386981,2.9976021664879227e-15,5.5033872090670816e-05,0.9946613245051055,0.5648000240325928
25,0.25,0.02,0,50,351,0.013176246007879118,-0.28912793145234916,1.4432899320127035e-14,5.5033872090670816e-05,0.9946613245051055,0.5648000240325928
25,0.25,0.02,0,100,301,0.022300730684183846,-1.2384087688376875,3.164135620181696e-14,5.5033872090670816e-05,0.9946613245051055,0.5648000240325928
25,0.25,0.02,0,200,201,0.024587589878172906,-1.9572325499042895,4.984901380566953e-14,5.5033872090670816e-05,0.9946613245051055,0.5648000240325928
25,0.25,0.02,1,1,400,3.460586228129131e-05,0.9964885305472094,7.771561172376096e-16,5.364993491631734e-05,0.994864593766791,0.6192679405212402
25,0.25,0.02,1,10,391,0.0012417528541036728,0.8747737081014582,1.887379141862766e-15,5.364993491631734e-05,0.994864593766791,0.6192679405212402
25,0.25,0.02,1,50,351,0.013362700297825394,-0.29483482426374463,9.43689570931383e-15,5.364993491631734e-05,0.994864593766791,0.6192679405212402
25,0.25,0.02,1,100,301,0.02197135122620947,-1.1615331613061097,1.7319479184152442e-14,5.364993491631734e-05,0.994864593766791,0.6192679405212402
25,0.25,0.02,1,200,201,0.024502206594568074,-1.910343979583892,2.4980018054066022e-14,5.364993491631734e-05,0.994864593766791,0.6192679405212402
25,0.25,0.02,2,1,400,3.492851782905913e-05,0.9964619300877109,7.771561172376096e-16,5.2285872902208216e-05,0.9949740769812246,0.5677988529205322
25,0.25,0.02,2,10,391,0.0012422361354152802,0.8750103251033053,1.3322676295501878e-15,5.2285872902208216e-05,0.9949740769812246,0.5677988529205322
25,0.25,0.02,2,50,351,0.01329986372925396,-0.28458089643015727,4.551914400963142e-15,5.2285872902208216e-05,0.9949740769812246,0.5677988529205322
25,0.25,0.02,2,100,301,0.021930772437568354,-1.1798600693628636,8.43769498715119e-15,5.2285872902208216e-05,0.9949740769812246,0.5677988529205322
25,0.25,0.02,2,200,201,0.023196136327025926,-1.808847124204886,1.5987211554602254e-14,5.2285872902208216e-05,0.9949740769812246,0.5677988529205322
25,0.25,0.05,0,1,400,0.00022899899308574594,0.9933944677935684,6.661338147750939e-16,0.00132913471961937,0.9612664396415792,0.6933498382568359
25,0.25,0.05,0,10,391,0.003452030613583183,0.9004735416453545,3.219646771412954e-15,0.00132913471961937,0.9612664396415792,0.6933498382568359
25,0.25,0.05,0,50,351,0.022681449663660633,0.34447778289842457,1.7541523789077473e-14,0.00132913471961937,0.9612664396415792,0.6933498382568359
25,0.25,0.05,0,100,301,0.039786754701284996,-0.14806590160510624,3.3639757646142243e-14,0.00132913471961937,0.9612664396415792,0.6933498382568359
25,0.25,0.05,0,200,201,0.07145748326871286,-1.498632663231445,3.774758283725532e-14,0.00132913471961937,0.9612664396415792,0.6933498382568359
25,0.25,0.05,1,1,400,0.0001543338070592284,0.9960612085371376,7.771561172376096e-16,0.0011187473345003987,0.9714162087714466,0.5832078456878662
25,0.25,0.05,1,10,391,0.003027241529424881,0.9227160028635486,5.10702591327572e-15,0.0011187473345003987,0.9714162087714466,0.5832078456878662
25,0.25,0.05,1,50,351,0.023333036428957815,0.4059963118171428,2.220446049250313e-14,0.0011187473345003987,0.9714162087714466,0.5832078456878662
25,0.25,0.05,1,100,301,0.04465776735503717,-0.12364296968616872,4.107825191113079e-14,0.0011187473345003987,0.9714162087714466,0.5832078456878662
25,0.25,0.05,1,200,201,0.08589842360543491,-1.791630567339265,8.237854842718662e-14,0.0011187473345003987,0.9714162087714466,0.5832078456878662
25,0.25,0.05,2,1,400,0.00013326482520802687,0.9966318792498736,7.771561172376096e-16,0.0007824020998584559,0.9801330162323563,0.5874497890472412
25,0.25,0.05,2,10,391,0.0028115446087544653,0.9290798561513075,5.329070518200751e-15,0.0007824020998584559,0.9801330162323563,0.5874497890472412
25,0.25,0.05,2,50,351,0.018942014839228135,0.5241408416279045,1.9872992140790302e-14,0.0007824020998584559,0.9801330162323563,0.5874497890472412
25,0.25,0.05,2,100,301,0.029009532240717714,0.2643039056381029,2.808864252301646e-14,0.0007824020998584559,0.9801330162323563,0.5874497890472412
25,0.25,0.05,2,200,201,0.041694434895867424,-0.24203519078063773,4.1300296516055823e-14,0.0007824020998584559,0.9801330162323563,0.5874497890472412
25,0.5,0.0,0,1,400,0.0007213960437089638,0.9849793050870399,8.881784197001252e-16,0.0007555231109228394,0.9847140220153562,0.5700681209564209
25,0.5,0.0,0,10,391,0.010392186547721432,0.7846223690601324,3.3306690738754696e-15,0.0007555231109228394,0.9847140220153562,0.5700681209564209
25,0.5,0.0,0,50,351,0.054089014134611375,-0.08421715770066807,1.3766765505351941e-14,0.0007555231109228394,0.9847140220153562,0.5700681209564209
25,0.5,0.0,0,100,301,0.06540574636648643,-0.3736783507891328,2.708944180085382e-14,0.0007555231109228394,0.9847140220153562,0.5700681209564209
25,0.5,0.0,0,200,201,0.06199728046797541,-0.4168236589098915,3.708144902248023e-14,0.0007555231109228394,0.9847140220153562,0.5700681209564209
25,0.5,0.0,1,1,400,0.0007344247187245048,0.983310441123821,8.881784197001252e-16,0.0008058631282393636,0.9825007870816449,0.588292121887207
25,0.5,0.0,1,10,391,0.010510159276912094,0.7620425329278385,3.9968028886505635e-15,0.0008058631282393636,0.9825007870816449,0.588292121887207
25,0.5,0.0,1,50,351,0.054570797494680745,-0.1921830714360615,1.687538997430238e-14,0.0008058631282393636,0.9825007870816449,0.588292121887207
25,0.5,0.0,1,100,301,0.06569563882171581,-0.48328948643950254,3.064215547965432e-14,0.0008058631282393636,0.9825007870816449,0.588292121887207
25,0.5,0.0,1,200,201,0.06428841117170409,-0.6214999478506122,5.1958437552457326e-14,0.0008058631282393636,0.9825007870816449,0.588292121887207
25,0.5,0.0,2,1,400,0.0007389201659706187,0.9830225397806622,8.881784197001252e-16,0.0008068619661400472,0.9823981351836558,0.5823922157287598
25,0.5,0.0,2,10,391,0.01068867086378832,0.7556288758662657,4.440892098500626e-15,0.0008068619661400472,0.9823981351836558,0.5823922157287598
25,0.5,0.0,2,50,351,0.05460695180881133,-0.20106156244568885,1.7319479184152442e-14,0.0008068619661400472,0.9823981351836558,0.5823922157287598
25,0.5,0.0,2,100,301,0.06586805127659091,-0.4995123704785607,3.042011087472929e-14,0.0008068619661400472,0.9823981351836558,0.5823922157287598
25,0.5,0.0,2,200,201,0.06328035970140064,-0.6625808918251308,6.261657858885883e-14,0.0008068619661400472,0.9823981351836558,0.5823922157287598
25,0.5,0.005,0,1,400,0.0003414145210653534,0.9920730657850464,1.2212453270876722e-15,0.0003782197334505081,0.9916656837224783,0.577117919921875
25,0.5,0.005,0,10,391,0.006211719741281448,0.8565330521402534,6.106226635438361e-15,0.0003782197334505081,0.9916656837224783,0.577117919921875
25,0.5,0.005,0,50,351,0.042374471825308235,0.05644747661751526,2.964295475749168e-14,0.0003782197334505081,0.9916656837224783,0.577117919921875
25,0.5,0.005,0,100,301,0.05898423961189895,-0.3423263609716751,5.6621374255882984e-14,0.0003782197334505081,0.9916656837224783,0.577117919921875
25,0.5,0.005,0,200,201,0.07489650897186043,-0.8852298983899525,9.192646643896296e-14,0.0003782197334505081,0.9916656837224783,0.577117919921875
25,0.5,0.005,1,1,400,0.00032976702297464526,0.9923459972198274,8.881784197001252e-16,0.0003544917178191667,0.9921734188213727,0.5843472480773926
25,0.5,0.005,1,10,391,0.0060383113983522385,0.8605602248565817,3.1086244689504383e-15,0.0003544917178191667,0.9921734188213727,0.5843472480773926
25,0.5,0.005,1,50,351,0.040459755062235064,0.09935189428403668,1.2212453270876722e-14,0.0003544917178191667,0.9921734188213727,0.5843472480773926
25,0.5,0.005,1,100,301,0.055643616862442125,-0.2740277499836996,2.4868995751603507e-14,0.0003544917178191667,0.9921734188213727,0.5843472480773926
25,0.5,0.005,1,200,201,0.06399052881488765,-0.6233611706442455,5.639932965095795e-14,0.0003544917178191667,0.9921734188213727,0.5843472480773926
25,0.5,0.005,2,1,400,0.0003008629878868974,0.992828227576587,1.2212453270876722e-15,0.0003578324182697888,0.9919572689555801,0.5759696960449219
25,0.5,0.005,2,10,391,0.006041512066087937,0.8570989660389172,7.438494264988549e-15,0.0003578324182697888,0.9919572689555801,0.5759696960449219
25,0.5,0.005,2,50,351,0.04253709848356903,0.03642533223360844,3.4861002973229915e-14,0.0003578324182697888,0.9919572689555801,0.5759696960449219
25,0.5,0.005,2,100,301,0.05795044651199646,-0.35810055959274223,5.617728504603292e-14,0.0003578324182697888,0.9919572689555801,0.5759696960449219
25,0.5,0.005,2,200,201,0.06563033634117658,-0.7692644371636168,5.795364188543317e-14,0.0003578324182697888,0.9919572689555801,0.5759696960449219
25,0.5,0.01,0,1,400,0.00018585482802226176,0.9956535565489711,9.992007221626409e-16,0.00022284715827388621,0.9950476530236062,0.577131986618042
25,0.5,0.01,0,10,391,0.004743911480584361,0.8896726722295448,5.995204332975845e-15,0.00022284715827388621,0.9950476530236062,0.577131986618042
25,0.5,0.01,0,50,351,0.036650899322469024,0.18078374566192512,2.9753977059954195e-14,0.00022284715827388621,0.9950476530236062,0.577131986618042
25,0.5,0.01,0,100,301,0.05153145190698618,-0.19523603309613713,5.4067861299245124e-14,0.00022284715827388621,0.9950476530236062,0.577131986618042
25,0.5,0.01,0,200,201,0.06812415913807708,-0.8313897522346014,7.260858581048524e-14,0.00022284715827388621,0.9950476530236062,0.577131986618042
25,0.5,0.01,1,1,400,0.00016950783570412927,0.9960164110693477,1.2212453270876722e-15,0.00021933588913926398,0.9951249427946645,0.6906490325927734
25,0.5,0.01,1,10,391,0.0044393962650968065,0.8963196397575072,6.328271240363392e-15,0.00021933588913926398,0.9951249427946645,0.6906490325927734
25,0.5,0.01,1,50,351,0.035296174953728804,0.2061782297045398,2.808864252301646e-14,0.00021933588913926398,0.9951249427946645,0.6906490325927734
25,0.5,0.01,1,100,301,0.050130124748571946,-0.15210890795400744,4.651834473179406e-14,0.00021933588913926398,0.9951249427946645,0.6906490325927734
25,0.5,0.01,1,200,201,0.0632310896442343,-0.6501945564104541,6.09512440519211e-14,0.00021933588913926398,0.9951249427946645,0.6906490325927734
25,0.5,0.01,2,1,400,0.00019828367000369158,0.9953554968263957,8.881784197001252e-16,0.0002612486650886898,0.9941854176546728,0.6861193180084229
25,0.5,0.01,2,10,391,0.004886445920767547,0.8862498466083039,3.774758283725532e-15,0.0002612486650886898,0.9941854176546728,0.6861193180084229
25,0.5,0.01,2,50,351,0.03659793345220422,0.18209731183822297,1.6653345369377348e-14,0.0002612486650886898,0.9941854176546728,0.6861193180084229
25,0.5,0.01,2,100,301,0.050686396108910944,-0.1772804453287875,3.086420008457935e-14,0.0002612486650886898,0.9941854176546728,0.6861193180084229
25,0.5,0.01,2,200,201,0.06506587862469825,-0.7852459491980139,3.730349362740526e-14,0.0002612486650886898,0.9941854176546728,0.6861193180084229
25,0.5,0.02,0,1,400,0.00011481699756301084,0.9973464186534692,8.881784197001252e-16,0.00021435122815578365,0.9952922746161983,0.6038680076599121
25,0.5,0.02,0,10,391,0.003816019481978494,0.9123055109638154,5.10702591327572e-15,0.00021435122815578365,0.9952922746161983,0.6038680076599121
25,0.5,0.02,0,50,351,0.030778594791740842,0.3196569042952301,2.1760371282653068e-14,0.00021435122815578365,0.9952922746161983,0.6038680076599121
25,0.5,0.02,0,100,301,0.04226848535993886,0.037049910801726704,3.552713678800501e-14,0.00021435122815578365,0.9952922746161983,0.6038680076599121
25,0.5,0.02,0,200,201,0.058101227672734415,-0.5917060637800013,4.440892098500626e-14,0.00021435122815578365,0.9952922746161983,0.6038680076599121
25,0.5,0.02,1,1,400,0.00011279268157033529,0.9974246782420615,8.881784197001252e-16,0.00019577459932583078,0.9957369815735663,0.5776779651641846
25,0.5,0.02,1,10,391,0.003837512638053622,0.9128552903811044,4.6629367034256575e-15,0.00019577459932583078,0.9957369815735663,0.5776779651641846
25,0.5,0.02,1,50,351,0.032756755755420315,0.2815043610330199,1.9761969838327786e-14,0.00019577459932583078,0.9957369815735663,0.5776779651641846
25,0.5,0.02,1,100,301,0.04857003152395677,-0.09128291038126002,3.2862601528904634e-14,0.00019577459932583078,0.9957369815735663,0.5776779651641846
25,0.5,0.02,1,200,201,0.0794598351178921,-1.055536885546276,3.6193270602780103e-14,0.00019577459932583078,0.9957369815735663,0.5776779651641846
25,0.5,0.02,2,1,400,0.00011465841966678736,0.9973185380508899,8.881784197001252e-16,0.0001848856996709591,0.9958708745128957,0.5761098861694336
25,0.5,0.02,2,10,391,0.004118069115586257,0.9041956872976288,3.3306690738754696e-15,0.0001848856996709591,0.9958708745128957,0.5761098861694336
25,0.5,0.02,2,50,351,0.03401389813946808,0.23724599943514924,1.532107773982716e-14,0.0001848856996709591,0.9958708745128957,0.5761098861694336
25,0.5,0.02,2,100,301,0.04767751692749455,-0.1060239513185024,2.8199664825478976e-14,0.0001848856996709591,0.9958708745128957,0.5761098861694336
25,0.5,0.02,2,200,201,0.06373162645504256,-0.7063735920342664,4.529709940470639e-14,0.0001848856996709591,0.9958708745128957,0.5761098861694336
25,0.5,0.05,0,1,400,0.0003808791161774929,0.9969135420242863,6.661338147750939e-16,0.002285183096193488,0.9815195222515846,0.5830042362213135
25,0.5,0.05,0,10,391,0.007145509683418155,0.9421795598783167,0.00020725051604493722,0.002285183096193488,0.9815195222515846,0.5830042362213135
25,0.5,0.05,0,50,351,0.047011108097301406,0.6216545235198238,1.2656542480726785e-14,0.002285183096193488,0.9815195222515846,0.5830042362213135
25,0.5,0.05,0,100,301,0.0725430682862431,0.419850090405097,2.5757174171303632e-14,0.002285183096193488,0.9815195222515846,0.5830042362213135
25,0.5,0.05,0,200,201,0.11106948970278038,-0.15486833596376637,3.952393967665557e-14,0.002285183096193488,0.9815195222515846,0.5830042362213135
25,0.5,0.05,1,1,400,0.0003695531207502733,0.9970163671654746,6.661338147750939e-16,0.0032668800925168312,0.9737058457137435,0.6043617725372314
25,0.5,0.05,1,10,391,0.00704622515524755,0.9432929527104968,2.886579864025407e-15,0.0032668800925168312,0.9737058457137435,0.6043617725372314
25,0.5,0.05,1,50,351,0.044214343197333555,0.6465594480357129,1.0880185641326534e-14,0.0032668800925168312,0.9737058457137435,0.6043617725372314
25,0.5,0.05,1,100,301,0.07065393214637417,0.43128100828717764,2.0650148258027912e-14,0.0032668800925168312,0.9737058457137435,0.6043617725372314
25,0.5,0.05,1,200,201,0.10262705111799474,-0.01725513690589975,2.3092638912203256e-14,0.0032668800925168312,0.9737058457137435,0.6043617725372314
25,0.5,0.05,2,1,400,0.0002387307601515031,0.9982310308530002,6.661338147750939e-16,0.0017704537434249,0.9870297114205532,0.6676769256591797
25,0.5,0.05,2,10,391,0.0056509589849873115,0.9582436740230792,2.4424906541753444e-15,0.0017704537434249,0.9870297114205532,0.6676769256591797
25,0.5,0.05,2,50,351,0.03540388121708574,0.7415777796294208,1.0880185641326534e-14,0.0017704537434249,0.9870297114205532,0.6676769256591797
25,0.5,0.05,2,100,301,0.050428803522415376,0.633748732847822,2.042810365310288e-14,0.0017704537434249,0.9870297114205532,0.6676769256591797
25,0.5,0.05,2,200,201,0.06363057605924895,0.4109993319783547,3.108624468950438e-14,0.0017704537434249,0.9870297114205532,0.6676769256591797
25,1.0,0.0,0,1,400,0.002583287448354476,0.9875431759800024,1.1102230246251565e-15,0.002677208648838292,0.9875351349359516,0.5738391876220703
25,1.0,0.0,0,10,391,0.025052319978991745,0.8797131660520491,5.995204332975845e-15,0.002677208648838292,0.9875351349359516,0.5738391876220703
25,1.0,0.0,0,50,351,0.08099534028839143,0.623061093978842,0.007591486623427005,0.002677208648838292,0.9875351349359516,0.5738391876220703
25,1.0,0.0,0,100,301,0.09161250931736564,0.5562801368057043,3.8413716652030416e-14,0.002677208648838292,0.9875351349359516,0.5738391876220703
25,1.0,0.0,0,200,201,0.09334711239300078,0.502479318405625,3.6193270602780103e-14,0.002677208648838292,0.9875351349359516,0.5738391876220703
25,1.0,0.0,1,1,400,0.00264480410847446,0.9867835195458777,8.881784197001252e-16,0.0028934010237617424,0.9861363915009049,0.5643043518066406
25,1.0,0.0,1,10,391,0.0252217193788902,0.8744413256674138,5.551115123125783e-15,0.0028934010237617424,0.9861363915009049,0.5643043518066406
25,1.0,0.0,1,50,351,0.08267602568320438,0.6018077779957222,0.0037390443160844893,0.0028934010237617424,0.9861363915009049,0.5643043518066406
25,1.0,0.0,1,100,301,0.09520097210533145,0.5263564034262553,3.6415315207705135e-14,0.0028934010237617424,0.9861363915009049,0.5643043518066406
25,1.0,0.0,1,200,201,0.09679369867149253,0.46578696693952126,4.418687638008123e-14,0.0028934010237617424,0.9861363915009049,0.5643043518066406
25,1.0,0.0,2,1,400,0.0026513616119056256,0.9866588974771425,1.3322676295501878e-15,0.0028672159493696057,0.9862341297014509,0.5565030574798584
25,1.0,0.0,2,10,391,0.02536149680810962,0.8730463644893547,7.327471962526033e-15,0.0028672159493696057,0.9862341297014509,0.5565030574798584
25,1.0,0.0,2,50,351,0.08262717318955892,0.6007399546171214,0.0075308648976615536,0.0028672159493696057,0.9862341297014509,0.5565030574798584
25,1.0,0.0,2,100,301,0.09248671825510665,0.5368087376310713,5.262457136723242e-14,0.0028672159493696057,0.9862341297014509,0.5565030574798584
25,1.0,0.0,2,200,201,0.09402281764434624,0.46397087968165474,4.6407322429331543e-14,0.0028672159493696057,0.9862341297014509,0.5565030574798584
25,1.0,0.005,0,1,400,0.0010435121615144972,0.9944652754996334,1.1102230246251565e-15,0.0012278838482073064,0.993776999029012,0.5772600173950195
25,1.0,0.005,0,10,391,0.013964551287144192,0.9263247590672556,6.106226635438361e-15,0.0012278838482073064,0.993776999029012,0.5772600173950195
25,1.0,0.005,0,50,351,0.07264473182086587,0.6302138245344037,0.013200867517026406,0.0012278838482073064,0.993776999029012,0.5772600173950195
25,1.0,0.005,0,100,301,0.09248647795736019,0.512209276513111,0.005259903006567824,0.0012278838482073064,0.993776999029012,0.5772600173950195
25,1.0,0.005,0,200,201,0.09647151717198642,0.42732845652277096,5.540012892879531e-14,0.0012278838482073064,0.993776999029012,0.5772600173950195
25,1.0,0.005,1,1,400,0.0008786897005369494,0.9953148240186285,1.3322676295501878e-15,0.0011340150414544015,0.9942380331906753,0.568497896194458
25,1.0,0.005,1,10,391,0.012645072071079408,0.9329615235720763,8.215650382226158e-15,0.0011340150414544015,0.9942380331906753,0.568497896194458
25,1.0,0.005,1,50,351,0.06881121249158682,0.647848675769026,0.009622859158539571,0.0011340150414544015,0.9942380331906753,0.568497896194458
25,1.0,0.005,1,100,301,0.08886804646526605,0.5344188573157838,0.009762148450207538,0.0011340150414544015,0.9942380331906753,0.568497896194458
25,1.0,0.005,1,200,201,0.09113519618881388,0.4557896541414648,0.003148718862711756,0.0011340150414544015,0.9942380331906753,0.568497896194458
25,1.0,0.005,2,1,400,0.001118121119348466,0.9940836817253346,1.1102230246251565e-15,0.0013096848404320026,0.9934055877633929,0.585968017578125
25,1.0,0.005,2,10,391,0.014626235286720501,0.9230997472321514,6.328271240363392e-15,0.0013096848404320026,0.9934055877633929,0.585968017578125
25,1.0,0.005,2,50,351,0.07482392025604309,0.6215118020789414,0.010077870041920725,0.0013096848404320026,0.9934055877633929,0.585968017578125
25,1.0,0.005,2,100,301,0.09037740891046192,0.5251637480844922,0.01191217477032679,0.0013096848404320026,0.9934055877633929,0.585968017578125
25,1.0,0.005,2,200,201,0.09033148132367988,0.4561733973204799,5.306866057708248e-14,0.0013096848404320026,0.9934055877633929,0.585968017578125
25,1.0,0.01,0,1,400,0.0006064433988699443,0.996718468262576,1.1102230246251565e-15,0.0007981342461746872,0.9958850603894023,0.6699697971343994
25,1.0,0.01,0,10,391,0.011175027915177348,0.939884485423558,4.884981308350689e-15,0.0007981342461746872,0.9958850603894023,0.6699697971343994
25,1.0,0.01,0,50,351,0.06645619222871851,0.6553995597227885,0.011014294547305604,0.0007981342461746872,0.9958850603894023,0.6699697971343994
25,1.0,0.01,0,100,301,0.08590629384416179,0.5405959092051482,0.001769126019674479,0.0007981342461746872,0.9958850603894023,0.6699697971343994
25,1.0,0.01,0,200,201,0.10976718011401439,0.31613602491110593,3.064215547965432e-14,0.0007981342461746872,0.9958850603894023,0.6699697971343994
25,1.0,0.01,1,1,400,0.0005714055022877677,0.9968730208449005,1.1102230246251565e-15,0.0007959431918706854,0.9958300522561473,0.6681129932403564
25,1.0,0.01,1,10,391,0.01166008987175085,0.9366126328855171,6.439293542825908e-15,0.0007959431918706854,0.9958300522561473,0.6681129932403564
25,1.0,0.01,1,50,351,0.06885277528555994,0.6389136903589989,0.00933567117323602,0.0007959431918706854,0.9958300522561473,0.6681129932403564
25,1.0,0.01,1,100,301,0.09064029770452735,0.5082218208034022,0.0007229260471872805,0.0007959431918706854,0.9958300522561473,0.6681129932403564
25,1.0,0.01,1,200,201,0.09957934510297088,0.38313552665670936,4.929390229335695e-14,0.0007959431918706854,0.9958300522561473,0.6681129932403564
25,1.0,0.01,2,1,400,0.0005315706657727015,0.9970709983451498,1.1102230246251565e-15,0.0007637744877531317,0.9959684463841434,0.7052290439605713
25,1.0,0.01,2,10,391,0.012167245015206,0.93340119337408,5.329070518200751e-15,0.0007637744877531317,0.9959684463841434,0.7052290439605713
25,1.0,0.01,2,50,351,0.06987751586661234,0.6316903561924951,0.012130515961248717,0.0007637744877531317,0.9959684463841434,0.7052290439605713
25,1.0,0.01,2,100,301,0.09216225723920687,0.4914528491464968,0.006211144178518018,0.0007637744877531317,0.9959684463841434,0.7052290439605713
25,1.0,0.01,2,200,201,0.11019373006391653,0.29338112060542665,3.4638958368304884e-14,0.0007637744877531317,0.9959684463841434,0.7052290439605713
25,1.0,0.02,0,1,400,0.00030489794989775083,0.9983260799320035,8.881784197001252e-16,0.0006834938228575313,0.9964002884954778,0.6446120738983154
