path	supporting_result_ids	suffix	bytes	sha256	row_count	columns	run_key_values_json
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C20_omega4p0/experiment_16_metadata.json	R15	.json	825	358dbe9314915cd7917b72c61be65ae0423ccdb44e4a96c2861272b7a75f272e			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C20_omega4p0/experiment_16_multistep_results.csv	R15	.csv	4881	45047cf22979f780bd1a01e41b9a509f013d94ce876fbe8c4a1589c20cae2d1d	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C20_omega4p0/experiment_16_multistep_summary.csv	R15	.csv	5518	76a8e11f8301a4040c3a55186ec96e667aff8612e59d2ca83d3c73d7fb4c9beb	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C20_omega4p0/experiment_16_one_step_results.csv	R15	.csv	1067	6d1be3b5a5c9b54d177f74881c97afaaff2c01fd787fccda4e4ae8be67fd32a9	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C20_omega8p0/experiment_16_fit_summary.csv	R15	.csv	209	2eb3d05da1dac323b01197924311e40a76453a92f0e8014330e9a8b7eab10b40	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""20""],""omega"":[""8.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C20_omega8p0/experiment_16_metadata.json	R15	.json	826	d97cb01de74dcecf5257d99eba53160b508303dd662cc0b3c03f357bb53c5e44			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C20_omega8p0/experiment_16_multistep_results.csv	R15	.csv	4848	a00bec0ebb874c248cdb1668105cc2b2dd9f30676709a3e373ee1a11e0a05c41	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C20_omega8p0/experiment_16_multistep_summary.csv	R15	.csv	5485	483dba79a2eacb45f7806f5579146413691a947ff351756cad4a9b36fc23d9b5	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C20_omega8p0/experiment_16_one_step_results.csv	R15	.csv	1062	055d774363f710635dea4493dfadb05427ccaef2cbdeca65cb6f7e55d5b31f16	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C30_omega12p0/experiment_16_fit_summary.csv	R15	.csv	210	40c12186565b07dbd3a9cf6ac1359a1649edeeabc439f6b5a32d1255799e7d69	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""30""],""omega"":[""12.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C30_omega12p0/experiment_16_metadata.json	R15	.json	828	559eccab14639f93ac1e4c7516c759aac625447cdb8019ffbf2d7e7e0c83082e			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C30_omega12p0/experiment_16_multistep_results.csv	R15	.csv	4844	33af5d82512e304406b86900e05f841f80cf1b961fab0b1ead0346c929c96027	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C30_omega12p0/experiment_16_multistep_summary.csv	R15	.csv	5481	19dd5451d8dc5ac3c64d3ccd6cabaa2982698c66e05953c72fe14d64b596348c	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C30_omega12p0/experiment_16_one_step_results.csv	R15	.csv	1058	1ee94c8f80bc2e3272b452cd4d7c377125d17f82fd04305af59202cecbf735de	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C30_omega2p0/experiment_16_fit_summary.csv	R15	.csv	210	7deedb2f46efb00838e3042c293c3c12b8c357d050926f72d971e393370cfcaa	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""30""],""omega"":[""2.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C30_omega2p0/experiment_16_metadata.json	R15	.json	824	c64aef44a4537703f277781e60b7a4db571c6b34ed5e4fabf85d375827303c8d			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C30_omega2p0/experiment_16_multistep_results.csv	R15	.csv	4883	21fcafe1f966e8782c4b1dc93790002d4dd3300ca8aa415d57966b686198d7f0	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C30_omega2p0/experiment_16_multistep_summary.csv	R15	.csv	5520	55d131556c23684e53070e6f831f26685586f3bc833b768161ff494de4675a0c	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C30_omega2p0/experiment_16_one_step_results.csv	R15	.csv	1061	19ee19aee2acbe886cc4b43263779f24f532e527f8e036063b1acb6e05d1c8c4	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C30_omega4p0/experiment_16_fit_summary.csv	R15	.csv	208	b624a782407ceafb59e7b7ec216f4767477afca6dae523efcac44b2717b218e9	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""30""],""omega"":[""4.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C30_omega4p0/experiment_16_metadata.json	R15	.json	826	782df5fdfedf0a5dd62a88361fd858290ec096cf8e52cb48f189d673ec678a54			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C30_omega4p0/experiment_16_multistep_results.csv	R15	.csv	4865	388ab27bbb391fbed6851d7b9254be1a1e770e369de7177ed8aae5ab87a623c8	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C30_omega4p0/experiment_16_multistep_summary.csv	R15	.csv	5502	e0e19e84ae70ac2698e5340c966ae6914b60519584640af617a49604aaf85e4f	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C30_omega4p0/experiment_16_one_step_results.csv	R15	.csv	1059	3d98be6971cce9ba448ad100bfd3e904be4e2a41786a4507c9c6cf1035452db2	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C30_omega8p0/experiment_16_fit_summary.csv	R15	.csv	208	b01e079a50c4d60f392aaa25a7b7cfbfced52872348eb42394341e582cb2f116	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""30""],""omega"":[""8.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C30_omega8p0/experiment_16_metadata.json	R15	.json	825	7d1ee843101ef7a6c0f6750f01af585d418c5ac3d3b69d3bf247c41df973c6b2			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C30_omega8p0/experiment_16_multistep_results.csv	R15	.csv	4838	dd5c0aae5a9bd4ac2052b3d2e245f945468f543d3c256af4a10cbc4b660fed60	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C30_omega8p0/experiment_16_multistep_summary.csv	R15	.csv	5475	6f2bd5b953772811f2784fe3f0a93ce6b9c10a247beaf34bd4e30bfc16bd3f1e	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C30_omega8p0/experiment_16_one_step_results.csv	R15	.csv	1060	068a3551361f07969d9563006f557a5a37ab9e033eb6ba1fa9d675352af50fe6	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C50_omega12p0/experiment_16_fit_summary.csv	R15	.csv	210	6f0faa72111a2d3190aaa2ba61bafd631c30dadf313a90038c1fee5798000dbb	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""50""],""omega"":[""12.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C50_omega12p0/experiment_16_metadata.json	R15	.json	827	6edcc1c382ccb0794a103331a19e4b478fc3db80305a8fb15567c8a3d730ca6b			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C50_omega12p0/experiment_16_multistep_results.csv	R15	.csv	4871	11099187fa8ac94d90f9a0447d13a95988fa826c785cdec2f4f7fa415081d1ff	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C50_omega12p0/experiment_16_multistep_summary.csv	R15	.csv	5508	00976ccad22aebec5e8645d423dae20f241902d532950e8cd76b41d545240e15	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C50_omega12p0/experiment_16_one_step_results.csv	R15	.csv	1066	556575d014c81b2f447371b0fe7ee6e13a248cb444f03f1c72eb3dbd1ad0915e	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C50_omega2p0/experiment_16_fit_summary.csv	R15	.csv	208	4b5ecfbef90c94fb9dc29a13be266eb0df08d3f0fff85eb16e0e2c3ef1dee788	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""50""],""omega"":[""2.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C50_omega2p0/experiment_16_metadata.json	R15	.json	825	9faf0de3888001bd65806c61b5b1d39c90d6200cd56d14b7acb4626bb782d792			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C50_omega2p0/experiment_16_multistep_results.csv	R15	.csv	4896	b36bb35fc2cac5b4cb26733ad82466815314cba52bb13f56c41e2cb3af1a8c60	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C50_omega2p0/experiment_16_multistep_summary.csv	R15	.csv	5533	51b5b78026d6f3b421697b4c597c5935fa43f23cdb8d92bbb5d11c2aa2b20f39	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C50_omega2p0/experiment_16_one_step_results.csv	R15	.csv	1067	b8626dbc2006b2da397b1c2f573f1e548374f8b99dcac1567e8e450aee64436d	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C50_omega4p0/experiment_16_fit_summary.csv	R15	.csv	210	4b2cf445fc229a28831c512d4d4fbc30c97c3261f30c6000cf1a432bc2972c75	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""50""],""omega"":[""4.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C50_omega4p0/experiment_16_metadata.json	R15	.json	826	f10c4b0a6bf3992911bfd322e22bb0bfa1d81cb21b47a71391d2b7ad5c596361			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C50_omega4p0/experiment_16_multistep_results.csv	R15	.csv	4882	627b9326d77f69377a4740b818153564af188331ba79b356461491e809f4a35f	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C50_omega4p0/experiment_16_multistep_summary.csv	R15	.csv	5519	dd3b1cb81c430a956557643d97831bdc7139d56fef6219297dfd27a505a5e987	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C50_omega4p0/experiment_16_one_step_results.csv	R15	.csv	1067	c94767317738a940dc1eca4f1ef5a1ceeeff377ef831cbac507a27af667c74d3	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C50_omega8p0/experiment_16_fit_summary.csv	R15	.csv	208	21f9a5edb3ed3e8600ca3d4225a682164928257f186d8ddb8362fa87ce0734b8	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""50""],""omega"":[""8.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C50_omega8p0/experiment_16_metadata.json	R15	.json	825	ba24666f545de87ddfa5dfa64eeae64b8a08f02e6430293b09d8973c00bdbcd6			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C50_omega8p0/experiment_16_multistep_results.csv	R15	.csv	4868	e936e750be9aaf089edf0fb647a8b5c4ab97e9186f4349bf6c10d8d011bbe4f8	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C50_omega8p0/experiment_16_multistep_summary.csv	R15	.csv	5505	b2a059424a827f3d4266ed9dea657ff8c017833aa10354362938ad0398600b16	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C50_omega8p0/experiment_16_one_step_results.csv	R15	.csv	1067	b4e42adebc070bddba32714af69007d3a664cbe117a29d568a73e23e2841ba56	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C80_omega12p0/experiment_16_fit_summary.csv	R15	.csv	210	36dc0aa146a36e43841eb3e77fbfa3611f1490fdd0922ce5f9d83035790549e9	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""80""],""omega"":[""12.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C80_omega12p0/experiment_16_metadata.json	R15	.json	828	bfc1ab53c796e2d2076e8dd13e088d722bab413f2089d04a498f9342be006a35			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C80_omega12p0/experiment_16_multistep_results.csv	R15	.csv	4846	f7bbfb6a9fb34790c19ddf09d1ccdac9744bebb6ec6a0e47766741c8fd104b2a	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C80_omega12p0/experiment_16_multistep_summary.csv	R15	.csv	5483	93e32c963658815bf8edd55519ef0612503ddf4ac8e6a72c72b42900b37d9ac5	40	task,method,metric_space,horizon,relative_error_mean,relative_error_std,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_std,n	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C80_omega12p0/experiment_16_one_step_results.csv	R15	.csv	1065	ce4d9a8e7d9491381f1da5188cb3109704ae15d86bd9bb3c4a3001e1ed8bda34	7	task,method,metric_space,train_error,train_r2,test_error,test_r2,simplex_violation	"{""method"":[""kahkm_nlms"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C80_omega2p0/experiment_16_fit_summary.csv	R15	.csv	209	335801756fc72b624d391ef3aa5b1fd889f7c529cafe7d050f0b6015fd8db222	1	task,method,n_clusters,omega,tau,train_transitions,test_transitions,fit_seconds,train_error,test_error	"{""method"":[""kahkm_nlms""],""n_clusters"":[""80""],""omega"":[""2.0""],""task"":[""CartPole-v1""]}"
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C80_omega2p0/experiment_16_metadata.json	R15	.json	825	58279be7b8bd4d012752d62b62c71638a52fc07ee5dc09a1fe61983d0827efd1			{}
kahkm_experiment_16a_sensitivity_outputs/runs/CartPole-v1_C80_omega2p0/experiment_16_multistep_results.csv	R15	.csv	4883	858589cd009bb5147c4b085214baa9becb17a7d97ad7fb56db6231f90ffc3e1a	40	method,horizon,metric_space,relative_error,association_r2,simplex_violation,task	"{""horizon"":[""1"",""10"",""20"",""5"",""50""],""method"":[""kahkm_nlms"",""kahkm_nlms_simplex_project_each_step"",""kmeans_distance_nlms"",""kmeans_hard_nlms"",""kmeans_rbf_nlms"",""state_dmd"",""state_edmd_poly2"",""state_edmd_poly3""],""task"":[""CartPole-v1""]}"
