experiment,status,seed,n_steps,dt,mu,train_fraction,n_train,n_test,state_dim,n_clusters,effective_regimes,subspace_dim,Nb,omega,tau,beta,nlms_epochs,train_closure_error,train_association_r2,test_closure_error,test_association_r2,raw_predicted_simplex_violation,projected_stochastic_simplex_violation,nlms_history_first,nlms_history_last,B_raw_spectral_radius,B_raw_min_entry,B_raw_max_entry,B_raw_row_sum_min,B_raw_row_sum_max,fit_seconds,eval_seconds,total_job_seconds,error_message
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,20,20,4,100,8.0,1e-06,0.1,20,0.002865903250179068,0.996752249798994,0.0026424314836855064,0.9969176043773335,0.02580351585700073,1.4432899320127035e-15,0.0033161939041022543,0.002865903250179068,1.0000003015210446,-0.08296604863990734,0.993694202201627,0.9999999999999983,1.000000000000001,0.6131987571716309,0.07325601577758789,0.7227613925933838,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,20,20,4,100,8.0,1e-06,0.1,20,0.0034028265353767528,0.9961376500051059,0.0030642805648836632,0.9964724267374484,0.024987776215460274,8.881784197001252e-16,0.003825999554175329,0.0034028265353767528,1.0,-0.08561788450164383,0.997617786374406,0.9999999999999988,1.0000000000000013,0.6648359298706055,0.039465904235839844,0.7424840927124023,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,20,20,4,100,12.0,1e-06,0.1,20,0.006667913161938357,0.9926109383988719,0.0065022424007945105,0.9926720461417557,0.031154524727953013,9.992007221626409e-16,0.0066286406820818536,0.006667913161938357,0.9999999999999981,-0.06389006076104976,0.9860673084576755,0.9999999999999984,1.0000000000000009,0.6239011287689209,0.0385899543762207,0.7004013061523438,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,20,20,4,100,12.0,1e-06,0.1,20,0.006187335024013129,0.9931373744587937,0.005703347298634968,0.9935158000405653,0.031520373530552794,9.992007221626409e-16,0.006197965071852873,0.006187335024013129,1.0000000000000007,-0.06718719908314856,0.9945942261178972,0.9999999999999984,1.000000000000001,0.686295747756958,0.0390169620513916,0.762963056564331,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,20,20,4,100,12.0,1e-06,0.1,20,0.006432436532638045,0.9928470264458557,0.0059974792215062,0.9932509908520482,0.03437017223083293,1.3322676295501878e-15,0.006446161280800768,0.006432436532638045,0.9999999999999999,-0.07046449752559374,0.9870752771679128,0.9999999999999986,1.0000000000000016,0.7857780456542969,0.03714394569396973,0.8656001091003418,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,0.5,1e-06,0.1,20,0.0007555231109228394,0.9847140220153562,0.0007213960437089638,0.9849793050870399,8.881784197001252e-16,8.881784197001252e-16,0.0008003028139991463,0.0007555231109228394,1.0000000000000013,-0.00724293523671387,0.9991354824223821,0.9999999999999908,1.0000000000000155,0.5761618614196777,0.04035592079162598,0.6520729064941406,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,0.5,1e-06,0.1,20,0.0008058631282393636,0.9825007870816449,0.0007344247187245048,0.983310441123821,8.881784197001252e-16,8.881784197001252e-16,0.0008517398786836923,0.0008058631282393636,0.9999999999999996,-0.007559535351828665,0.9991462787346714,0.9999999999999937,1.0000000000000064,0.6170580387115479,0.03974294662475586,0.6924688816070557,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,0.5,1e-06,0.1,20,0.0008068619661400472,0.9823981351836558,0.0007389201659706187,0.9830225397806622,8.881784197001252e-16,7.771561172376096e-16,0.0008531544653741423,0.0008068619661400472,1.0000000000000009,-0.007422348185055169,0.9990360329266016,0.9999999999999921,1.0000000000000087,0.6532459259033203,0.044480085372924805,0.7371537685394287,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,1.0,1e-06,0.1,20,0.002677208648838292,0.9875351349359516,0.002583287448354476,0.9875431759800024,1.1102230246251565e-15,6.661338147750939e-16,0.003085168160947822,0.002677208648838292,0.9999999999999977,-0.02319340347915729,1.0002189522568254,0.999999999999989,1.000000000000007,0.5640099048614502,0.03925728797912598,0.6438760757446289,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,1.0,1e-06,0.1,20,0.0028934010237617424,0.9861363915009049,0.00264480410847446,0.9867835195458777,8.881784197001252e-16,6.661338147750939e-16,0.0033247843813083763,0.0028934010237617424,0.9999999999999996,-0.024215916649193633,0.9985720463473945,0.9999999999999913,1.0000000000000069,0.5509591102600098,0.03904294967651367,0.6256489753723145,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,1.0,1e-06,0.1,20,0.0028672159493696057,0.9862341297014509,0.0026513616119056256,0.9866588974771425,1.3322676295501878e-15,6.661338147750939e-16,0.003310820519465002,0.0028672159493696057,0.999999999999997,-0.024152264527731806,0.9978600676962832,0.9999999999999927,1.0000000000000069,0.5424518585205078,0.03856372833251953,0.6165690422058105,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,2.0,1e-06,0.1,20,0.005039091536667229,0.9917311701399775,0.005003388223817146,0.9915657891742579,1.1102230246251565e-15,8.881784197001252e-16,0.0062045553498036666,0.005039091536667229,1.0000000000000029,-0.0619600076845746,0.9989845573720242,0.9999999999999928,1.0000000000000064,0.542060136795044,0.038820743560791016,0.616570234298706,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,2.0,1e-06,0.1,20,0.005515889019551986,0.9909204377445896,0.005135832961843204,0.9913101878355329,1.2212453270876722e-15,8.881784197001252e-16,0.006742279307448497,0.005515889019551986,1.0000000000000009,-0.05640727059363857,0.9986511272255094,0.9999999999999929,1.0000000000000067,0.5564789772033691,0.03917694091796875,0.6312320232391357,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,2.0,1e-06,0.1,20,0.005280934635432684,0.99131145515293,0.005014710557773218,0.9914915987492124,1.2212453270876722e-15,9.992007221626409e-16,0.006528032746954037,0.005280934635432684,1.0000000000000016,-0.056801450850605034,0.9979068314838914,0.999999999999994,1.0000000000000036,0.554149866104126,0.03951621055603027,0.6292400360107422,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,4.0,1e-06,0.1,20,0.0033701290278673247,0.9959945098480694,0.0034659684339467933,0.9957993525495716,0.020255582130817653,1.1102230246251565e-15,0.004723044604526016,0.0033701290278673247,1.000000000000002,-0.09334854423936823,1.0162098142641238,0.9999999999999953,1.0000000000000058,0.5458130836486816,0.0403749942779541,0.6216211318969727,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,4.0,1e-06,0.1,20,0.0036561986347192874,0.9956498191887778,0.003419563693044159,0.9958578451959461,0.02166356451715526,1.2212453270876722e-15,0.0050426862819693335,0.0036561986347192874,1.0000000000000018,-0.09596583474445451,1.0150416456325255,0.9999999999999966,1.0000000000000036,0.5866391658782959,0.0525822639465332,0.6764862537384033,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,4.0,1e-06,0.1,20,0.003125766367985939,0.9962816163299644,0.0030278513832555053,0.9963196547658777,0.022440201418065474,1.1102230246251565e-15,0.004461312067008938,0.003125766367985939,1.0,-0.09897326343899158,1.0157818306621422,0.9999999999999939,1.0000000000000064,0.7272908687591553,0.10101699829101562,0.8676280975341797,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,6.0,1e-06,0.1,20,0.0025120991621413492,0.9971479565878522,0.0025247127269533796,0.997084784246711,0.02404380040597452,1.1102230246251565e-15,0.003991686688214993,0.0025120991621413492,0.9999999999999994,-0.09085688639387313,1.0207779675363489,0.9999999999999951,1.0000000000000049,0.7070801258087158,0.09788799285888672,0.8487000465393066,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,6.0,1e-06,0.1,20,0.002694620538716651,0.9969374545871066,0.0024465316598475265,0.997176285703436,0.03385709429784199,1.2212453270876722e-15,0.004221131097881683,0.002694620538716651,0.9999999999999992,-0.10512033939761184,1.024539226182242,0.9999999999999971,1.0000000000000036,0.5686390399932861,0.039411067962646484,0.6459410190582275,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,6.0,1e-06,0.1,20,0.002183202294502725,0.9975181111344633,0.002126984431874069,0.9975358477959811,0.04223189827730334,1.2212453270876722e-15,0.003670668555096367,0.002183202294502725,1.0000000000000004,-0.1077508867901023,1.0117786458270592,0.9999999999999972,1.0000000000000047,0.5534288883209229,0.03927016258239746,0.6280760765075684,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,8.0,1e-06,0.1,20,0.0033134437634850574,0.9963065509409879,0.0031999453044209364,0.9963793178715864,0.025044365957393348,1.5543122344752192e-15,0.00447149670378384,0.0033134437634850574,1.0000000000000004,-0.0829036405944097,1.006900258994113,0.9999999999999976,1.000000000000002,0.5537219047546387,0.04047894477844238,0.6295690536499023,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,8.0,1e-06,0.1,20,0.0034517246158359514,0.9961487424592692,0.003140335641453488,0.9964481925887494,0.040090535192158015,1.3322676295501878e-15,0.00464944420535411,0.0034517246158359514,1.0000000000000007,-0.09635213486848761,1.0118227402488207,0.9999999999999984,1.0000000000000016,0.5679857730865479,0.0394902229309082,0.643589973449707,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,8.0,1e-06,0.1,20,0.003051362780186358,0.996594182270579,0.0029889970035224213,0.9966076377514831,0.05034423880356806,1.1102230246251565e-15,0.004269660953035278,0.003051362780186358,0.9999999999999993,-0.10087137831664365,1.0040646417381538,0.9999999999999982,1.000000000000002,0.5477011203765869,0.03984689712524414,0.623089075088501,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,12.0,1e-06,0.1,20,0.006851699262123222,0.9925081563812984,0.006559701832631077,0.9927372864986443,0.03397253095562371,1.3322676295501878e-15,0.007221592952920083,0.006851699262123222,1.0000000000000007,-0.07241172634070756,0.9930067007133545,0.9999999999999987,1.0000000000000013,0.5747568607330322,0.03986811637878418,0.6501719951629639,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,12.0,1e-06,0.1,20,0.006960292309544646,0.9923829725354691,0.006428410782834278,0.9928846051857837,0.04231235899010264,1.3322676295501878e-15,0.007360369367907196,0.006960292309544646,0.999999999999999,-0.07754204456861578,0.9916132780019199,0.9999999999999986,1.000000000000001,0.6290466785430908,0.042896270751953125,0.7076961994171143,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,25,25,4,100,12.0,1e-06,0.1,20,0.006719373761170456,0.9926437636064517,0.006694775237672726,0.9925686109980731,0.051705563075925755,1.1102230246251565e-15,0.007194635294723908,0.006719373761170456,1.0000000000000009,-0.08564572042920265,0.9915439739976651,0.9999999999999988,1.000000000000001,0.7121930122375488,0.048139095306396484,0.7999820709228516,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,0.5,1e-06,0.1,20,0.0010206621610997786,0.9767153366888107,0.000935223588190968,0.9776006433597066,1.1102230246251565e-15,9.992007221626409e-16,0.0010647492260750506,0.0010206621610997786,1.0000000000000013,-0.00576352655894956,0.9990649641517135,0.9999999999999897,1.000000000000007,0.821943998336792,0.0461430549621582,0.9096460342407227,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,0.5,1e-06,0.1,20,0.001018539452304853,0.977116368509942,0.0009171594099989021,0.9781816092703488,1.1102230246251565e-15,8.881784197001252e-16,0.0010590208846706967,0.001018539452304853,0.9999999999999983,-0.005855951412204194,0.9993507956409428,0.9999999999999892,1.0000000000000102,0.5847442150115967,0.04286789894104004,0.6649308204650879,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,0.5,1e-06,0.1,20,0.0009898490255167624,0.9788079916324322,0.000867216790897205,0.9804571141352011,7.771561172376096e-16,8.881784197001252e-16,0.0010328873422781081,0.0009898490255167624,1.0000000000000013,-0.00551379983620638,0.9993334446260305,0.9999999999999913,1.0000000000000093,0.5456638336181641,0.04260611534118652,0.6237950325012207,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,1.0,1e-06,0.1,20,0.0037782182290974024,0.9815981196875464,0.003491809193511522,0.9821860270415296,1.3322676295501878e-15,8.881784197001252e-16,0.004297260840708156,0.0037782182290974024,0.9999999999999992,-0.021541994177917745,0.9972977963152122,0.9999999999999919,1.0000000000000087,0.7228400707244873,0.05147695541381836,0.8105499744415283,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,1.0,1e-06,0.1,20,0.003797628375943421,0.9816352934127757,0.0034500142334396183,0.9824357121856124,1.1102230246251565e-15,1.1102230246251565e-15,0.004271108386699481,0.003797628375943421,1.0000000000000004,-0.02155999270940613,0.9985008812922295,0.9999999999999882,1.000000000000008,0.6117026805877686,0.04753923416137695,0.7012190818786621,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,1.0,1e-06,0.1,20,0.0036541959971159253,0.9826433794604945,0.0032293677994119038,0.9838247870840853,1.3322676295501878e-15,8.881784197001252e-16,0.0041418022569720955,0.0036541959971159253,1.0000000000000004,-0.02014214819039191,0.999987234100166,0.9999999999999937,1.0000000000000082,0.6132607460021973,0.04612922668457031,0.7023279666900635,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,2.0,1e-06,0.1,20,0.007293427573751639,0.9881876081559778,0.006850461220870723,0.9885578741546628,1.3322676295501878e-15,1.1102230246251565e-15,0.008976647189425835,0.007293427573751639,0.9999999999999986,-0.05051529239842022,0.9982882299076191,0.9999999999999927,1.0000000000000073,0.6180520057678223,0.04943418502807617,0.7072780132293701,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,2.0,1e-06,0.1,20,0.007376643286204607,0.9880927027470017,0.006826540244340813,0.9886081677464278,1.7763568394002505e-15,9.992007221626409e-16,0.009043301775577942,0.007376643286204607,0.9999999999999982,-0.05594031513160929,0.9984723313398417,0.9999999999999919,1.0000000000000075,0.6209702491760254,0.04925084114074707,0.7136170864105225,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,2.0,1e-06,0.1,20,0.00707825178846065,0.9885617600446834,0.006390040095615742,0.9892840432744494,1.3322676295501878e-15,1.1102230246251565e-15,0.008685504770448372,0.00707825178846065,1.000000000000003,-0.05205526265200491,0.9993406693269661,0.999999999999993,1.000000000000005,0.6044471263885498,0.04764604568481445,0.695746898651123,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,4.0,1e-06,0.1,20,0.004586897006344292,0.9946166828667568,0.004327200656286875,0.9948264626560981,0.02367043600687764,1.1102230246251565e-15,0.00648721933368485,0.004586897006344292,0.9999999999999988,-0.10157484112641213,1.0038321111838644,0.9999999999999958,1.0000000000000047,0.6078047752380371,0.05122995376586914,0.6998889446258545,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,4.0,1e-06,0.1,20,0.004746601045566995,0.9944599835038547,0.004437976026989069,0.9946964824333023,0.021756585183892795,1.3322676295501878e-15,0.006484414324487097,0.004746601045566995,1.0000000000000007,-0.1064203040646092,0.9970056620489903,0.9999999999999907,1.000000000000006,0.6300678253173828,0.0509190559387207,0.7247610092163086,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,4.0,1e-06,0.1,20,0.004453783076290981,0.9947829052665532,0.00399503667150527,0.9951905766056127,0.02254708855045095,1.1102230246251565e-15,0.006336252770716473,0.004453783076290981,1.0000000000000004,-0.10936043205338986,1.0128058960519035,0.9999999999999951,1.0000000000000044,0.7252922058105469,0.04678082466125488,0.8142731189727783,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,6.0,1e-06,0.1,20,0.0029667388929128873,0.9966615641465628,0.0027920174021072155,0.9968085299642643,0.028827964047134357,1.3322676295501878e-15,0.005419051320162945,0.0029667388929128873,0.9999999999999997,-0.1210593284994965,1.0110009563851017,0.9999999999999974,1.000000000000002,0.5754930973052979,0.0477907657623291,0.6600370407104492,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,6.0,1e-06,0.1,20,0.00295862220530893,0.9966887333535743,0.002807132074091342,0.9967916018769486,0.03192166192072556,1.5543122344752192e-15,0.005101409829973278,0.00295862220530893,1.000000000000001,-0.12263693459744177,1.0113538076031854,0.9999999999999941,1.0000000000000064,0.5499770641326904,0.04337596893310547,0.6299741268157959,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,6.0,1e-06,0.1,20,0.0028956551941434435,0.9967499102667389,0.0025995297354087818,0.9970104308690053,0.04212877008521171,1.4432899320127035e-15,0.005239888648906618,0.0028956551941434435,0.9999999999999981,-0.12805010264619401,1.0057995482645912,0.9999999999999969,1.0000000000000047,0.5527842044830322,0.043283939361572266,0.6316518783569336,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,8.0,1e-06,0.1,20,0.003318201161123135,0.9963284751715997,0.003117037893243335,0.9965030596530151,0.029923590244354318,1.5543122344752192e-15,0.00589087135665742,0.003318201161123135,1.0000000000000007,-0.12695343727517439,1.008741380464925,0.999999999999997,1.0000000000000038,0.5573890209197998,0.04314112663269043,0.6365048885345459,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,8.0,1e-06,0.1,20,0.003300248338776722,0.9963669442785255,0.003102485921311648,0.9965202497784229,0.03843654135059308,1.7763568394002505e-15,0.005413928799955486,0.003300248338776722,1.0000000000000016,-0.12351526645546582,1.0068034396166397,0.9999999999999969,1.000000000000002,0.5416741371154785,0.04268074035644531,0.620063066482544,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,8.0,1e-06,0.1,20,0.0033394656768185845,0.9963146125098221,0.0030967594078677866,0.9965073790810609,0.05013130350438755,1.4432899320127035e-15,0.005719668765960018,0.0033394656768185845,1.0000000000000009,-0.12364571798174999,1.0088541947224352,0.9999999999999979,1.0000000000000033,0.5458841323852539,0.04265999794006348,0.6241710186004639,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,12.0,1e-06,0.1,20,0.0069223577435620345,0.9924784606487851,0.006563741678467756,0.9927861776187578,0.04103953594784342,1.887379141862766e-15,0.008631068660532816,0.0069223577435620345,1.0000000000000009,-0.10646426144112586,0.9951030111005559,0.9999999999999981,1.0000000000000016,0.5557098388671875,0.04285621643066406,0.6340622901916504,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,12.0,1e-06,0.1,20,0.006891360345225323,0.9925480281483714,0.006415191941602191,0.9929539472702228,0.04299069303265038,1.5543122344752192e-15,0.00818360052971584,0.006891360345225323,1.0000111551300064,-0.10847763410006436,0.9944894722717997,0.9999999999999984,1.0000000000000027,0.5423119068145752,0.04308581352233887,0.6224062442779541,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,30,30,4,100,12.0,1e-06,0.1,20,0.0070055404524921325,0.9924066633401253,0.006692570648537896,0.9926113446641214,0.05164375381189743,1.5543122344752192e-15,0.008533588604604524,0.0070055404524921325,1.0000000000000002,-0.10655102406968207,0.9929045197414299,0.9999999999999973,1.0000000000000033,0.5444490909576416,0.04281020164489746,0.6232080459594727,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,0.5,1e-06,0.1,20,0.001390000769266808,0.9683379831317083,0.0012413575307448097,0.9708387242899185,1.1102230246251565e-15,1.1102230246251565e-15,0.0014262166947812815,0.001390000769266808,0.9999999999999984,-0.003738598418616108,0.9996597418275325,0.9999999999999899,1.0000000000000124,0.5526039600372314,0.049127817153930664,0.6387109756469727,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,0.5,1e-06,0.1,20,0.0014672075855637447,0.9642622465607276,0.0013121566150689616,0.9667156211037127,1.1102230246251565e-15,1.2212453270876722e-15,0.0015069726402927388,0.0014672075855637447,0.9999999999999989,-0.003724851534697501,0.9995633077381357,0.9999999999999889,1.0000000000000095,0.5611751079559326,0.049509286880493164,0.6493971347808838,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,0.5,1e-06,0.1,20,0.0013226342587899001,0.9733438554220695,0.001181641075821631,0.9755246520683041,1.3322676295501878e-15,1.1102230246251565e-15,0.0013601457235662964,0.0013226342587899001,1.0000000000000007,-0.0036834151600158536,1.0000391559896382,0.9999999999999868,1.0000000000000113,0.5521929264068604,0.04933977127075195,0.6380918025970459,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,1.0,1e-06,0.1,20,0.005610125201499967,0.9725161449528932,0.0050090713575891,0.9745059459346304,1.3322676295501878e-15,1.2212453270876722e-15,0.0062203717372351615,0.005610125201499967,0.9999999999999979,-0.017818608980966995,0.9995812698085436,0.9999999999999918,1.0000000000000067,0.5496339797973633,0.04910588264465332,0.6344068050384521,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,1.0,1e-06,0.1,20,0.005916621849802544,0.9700156670088012,0.0053144011905011754,0.9718363627306645,1.7763568394002505e-15,1.3322676295501878e-15,0.006624151844063589,0.005916621849802544,1.0000000000000004,-0.017945637512895976,0.9992202461332278,0.999999999999991,1.000000000000011,0.682502031326294,0.04996776580810547,0.7686319351196289,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,1.0,1e-06,0.1,20,0.0052425120246356715,0.9755867375722496,0.004700269870686481,0.9772802276465259,1.3322676295501878e-15,1.2212453270876722e-15,0.005839017633432379,0.0052425120246356715,1.0000000000000004,-0.017439219416663054,1.0001352068881841,0.9999999999999929,1.000000000000008,0.5581469535827637,0.049043893814086914,0.6448466777801514,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,2.0,1e-06,0.1,20,0.011945759626690563,0.9810825265950673,0.010819340407862473,0.9823694287952626,1.9984014443252818e-15,1.3322676295501878e-15,0.014811587462379058,0.011945759626690563,1.0000000000000009,-0.054601091331476455,1.0000311711033605,0.9999999999999907,1.0000000000000064,0.5608632564544678,0.04939413070678711,0.6459710597991943,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,2.0,1e-06,0.1,20,0.012386815176002491,0.9801897428770494,0.01124995195746928,0.9814511505747733,0.001843585939704009,1.5543122344752192e-15,0.0157685317109526,0.012386815176002491,1.0,-0.06318579633551882,0.9995310365497115,0.9999999999999928,1.0000000000000113,0.5556790828704834,0.04944205284118652,0.6408929824829102,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,2.0,1e-06,0.1,20,0.01100245801340913,0.9826090573523034,0.010063111815361313,0.98362579815411,8.69428834241683e-06,1.1102230246251565e-15,0.013729439816947481,0.01100245801340913,1.0000000000000004,-0.05555496935585784,0.9999949951500119,0.9999999999999949,1.0000000000000095,0.5655391216278076,0.049569129943847656,0.6506609916687012,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,4.0,1e-06,0.1,20,0.008120662926980096,0.9906705090825769,0.00738051046020319,0.9913763752617014,0.021281153333788508,1.6653345369377348e-15,0.011334272664592374,0.008120662926980096,0.9999999999999997,-0.12257532619567629,0.9947604448269365,0.9999999999999908,1.000000000000007,0.5602078437805176,0.049979209899902344,0.6461341381072998,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,4.0,1e-06,0.1,20,0.008173026984867453,0.9905632188286285,0.007277239561594609,0.9914216607708842,0.029474173860771155,1.9984014443252818e-15,0.011688275908333703,0.008173026984867453,1.0000000000000007,-0.12637066244145323,0.9987823734317388,0.9999999999999938,1.000000000000005,0.564033031463623,0.05045580863952637,0.6500668525695801,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,4.0,1e-06,0.1,20,0.00740088008992912,0.9914685479287746,0.006891220183747262,0.991912744204529,0.0201620437031033,1.7763568394002505e-15,0.010602369907091725,0.00740088008992912,0.999999999999999,-0.10757702634930638,0.9946090304252367,0.9999999999999926,1.0000000000000067,0.5510647296905518,0.05018424987792969,0.6376781463623047,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,6.0,1e-06,0.1,20,0.004696384165611991,0.9948002757201402,0.004221623945601165,0.9952583089126179,0.03091704507387653,1.7763568394002505e-15,0.008746928492188126,0.004696384165611991,0.9999999999999999,-0.15623885871911547,0.9953226551297121,0.9999999999999958,1.000000000000004,0.5617218017578125,0.04988431930541992,0.647892951965332,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,6.0,1e-06,0.1,20,0.004737233827071484,0.9947338347069888,0.004130978006265927,0.9953224419820367,0.03187084850302258,1.887379141862766e-15,0.009098136960455736,0.004737233827071484,1.0000000000000004,-0.16982929086261633,1.0216999513808371,0.9999999999999944,1.0000000000000069,0.5673563480377197,0.05017709732055664,0.6566171646118164,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,6.0,1e-06,0.1,20,0.004344757815458018,0.9951804846511274,0.004061599563912399,0.9954278634551127,0.02916946659963469,1.4432899320127035e-15,0.008439640224589727,0.004344757815458018,0.9999999999999999,-0.1573243902012137,0.9976115911708494,0.9999999999999936,1.0000000000000056,0.55607008934021,0.05002474784851074,0.6415858268737793,
