n_clusters,omega,seed,horizon,n_eval_starts,relative_association_error,association_r2,simplex_violation,train_closure_error,train_association_r2,fit_seconds
10,10.0,2,50,351,0.00026868421651458577,-0.4881831404535697,5.17593937433394e-05,0.00048716849493727824,0.998736955430316,0.5463957786560059
10,10.0,2,100,301,0.0003798808234124512,-1.949672545554611,7.225481892929715e-05,0.00048716849493727824,0.998736955430316,0.5463957786560059
10,10.0,2,200,201,0.0005967379434847519,-6.485927056504922,0.0006519917014815177,0.00048716849493727824,0.998736955430316,0.5463957786560059
10,12.0,0,1,400,4.009801109020613e-07,0.9987845205241217,1.80514055656548e-07,0.0009659408808080346,0.997810333242289,0.5693750381469727
10,12.0,0,10,391,2.7823053649570058e-05,0.9133388385100215,2.0830830180052593e-05,0.0009659408808080346,0.997810333242289,0.5693750381469727
10,12.0,0,50,351,0.00013264737951236834,0.5101695074549366,0.00013128106328681035,0.0009659408808080346,0.997810333242289,0.5693750381469727
10,12.0,0,100,301,0.00011023306146798669,0.48473216930677543,0.00012936432220213406,0.0009659408808080346,0.997810333242289,0.5693750381469727
10,12.0,0,200,201,9.002011688166866e-05,0.26914153363997917,0.00011375841381473278,0.0009659408808080346,0.997810333242289,0.5693750381469727
10,12.0,1,1,400,2.739858301187867e-08,0.9998704553661348,5.551115123125783e-16,0.00023794445429166906,0.9991567604412126,0.5649077892303467
10,12.0,1,10,391,2.2164187980558617e-06,0.9889926695673034,8.881784197001252e-16,0.00023794445429166906,0.9991567604412126,0.5649077892303467
10,12.0,1,50,351,3.265541321253348e-05,0.8146566539379069,2.4424906541753444e-15,0.00023794445429166906,0.9991567604412126,0.5649077892303467
10,12.0,1,100,301,5.822762798844424e-05,0.5783670058564889,4.218847493575595e-15,0.00023794445429166906,0.9991567604412126,0.5649077892303467
10,12.0,1,200,201,5.110963037697081e-05,0.428703106336634,7.993605777301127e-15,0.00023794445429166906,0.9991567604412126,0.5649077892303467
10,12.0,2,1,400,4.784601986615822e-07,0.9982989612350531,4.440892098500626e-16,0.0007017262130818286,0.9983584407252684,0.545661211013794
10,12.0,2,10,391,3.884049341900219e-05,0.8486751759924651,0.0001198402110735397,0.0007017262130818286,0.9983584407252684,0.545661211013794
10,12.0,2,50,351,0.00037757907678017495,-0.6997824560206409,4.206741448024609e-05,0.0007017262130818286,0.9983584407252684,0.545661211013794
10,12.0,2,100,301,0.0005154442697339373,-2.279198297354131,9.687654611805633e-05,0.0007017262130818286,0.9983584407252684,0.545661211013794
10,12.0,2,200,201,0.0007765477342425113,-6.947455572579412,0.0005227505053842571,0.0007017262130818286,0.9983584407252684,0.545661211013794
10,16.0,0,1,400,4.872670115808071e-07,0.9989622892136083,3.371155310470237e-07,0.0015841603752334255,0.9968060847307588,0.567669153213501
10,16.0,0,10,391,3.430119619935308e-05,0.9251674434668837,0.00041380435036730563,0.0015841603752334255,0.9968060847307588,0.567669153213501
10,16.0,0,50,351,0.00017006626581704404,0.5581277005212685,0.000594444493020475,0.0015841603752334255,0.9968060847307588,0.567669153213501
10,16.0,0,100,301,0.0001365543717468631,0.5521210311005437,0.0004778691085634885,0.0015841603752334255,0.9968060847307588,0.567669153213501
10,16.0,0,200,201,0.00013727499101167127,0.21266851276784038,0.0002702718782831403,0.0015841603752334255,0.9968060847307588,0.567669153213501
10,16.0,1,1,400,4.130593733609746e-08,0.9998631769686466,6.661338147750939e-16,0.0005218058066930966,0.9985573268709697,0.562467098236084
10,16.0,1,10,391,3.1137757828754113e-06,0.9891957548994917,2.7755575615628914e-15,0.0005218058066930966,0.9985573268709697,0.562467098236084
10,16.0,1,50,351,3.8944664682662e-05,0.8446761301401218,1.2323475573339238e-14,0.0005218058066930966,0.9985573268709697,0.562467098236084
10,16.0,1,100,301,6.806064817672754e-05,0.6560334573642912,0.00015173756537635992,0.0005218058066930966,0.9985573268709697,0.562467098236084
10,16.0,1,200,201,7.657021169693558e-05,0.3994957732902903,4.529709940470639e-14,0.0005218058066930966,0.9985573268709697,0.562467098236084
10,16.0,2,1,400,8.520572557049624e-07,0.9976921671005206,4.2456423368774235e-06,0.0011588926248142612,0.9976065388570976,0.5440669059753418
10,16.0,2,10,391,6.900100751172841e-05,0.7950704280438012,4.407713542862393e-05,0.0011588926248142612,0.9976065388570976,0.5440669059753418
10,16.0,2,50,351,0.0006066936038628183,-1.0495582635292453,1.8788154523956358e-05,0.0011588926248142612,0.9976065388570976,0.5440669059753418
10,16.0,2,100,301,0.0007597080514651836,-2.686780750426429,6.162238971198243e-05,0.0011588926248142612,0.9976065388570976,0.5440669059753418
10,16.0,2,200,201,0.0010685951950764406,-7.273278898947321,0.0004635550029479654,0.0011588926248142612,0.9976065388570976,0.5440669059753418
10,20.0,0,1,400,7.184968145999409e-07,0.9987489849199912,2.405559540155104e-07,0.002148615584709439,0.9959743631102815,0.5679187774658203
10,20.0,0,10,391,5.171776617727431e-05,0.9079855631088172,0.0005309119312549499,0.002148615584709439,0.9959743631102815,0.5679187774658203
10,20.0,0,50,351,0.00025632217330391046,0.45545529366095305,0.0005339462325707916,0.002148615584709439,0.9959743631102815,0.5679187774658203
10,20.0,0,100,301,0.00019373852318077674,0.47997220869543655,0.0004849636612261224,0.002148615584709439,0.9959743631102815,0.5679187774658203
10,20.0,0,200,201,0.0002309107625523665,-0.08903913827925347,0.00031049082624821884,0.002148615584709439,0.9959743631102815,0.5679187774658203
10,20.0,1,1,400,6.25587708629737e-08,0.9998295532452103,6.661338147750939e-16,0.0008809988595758776,0.9979114589147684,0.5592379570007324
10,20.0,1,10,391,4.5751535018599735e-06,0.9869786468273837,1.5543122344752192e-15,0.0008809988595758776,0.9979114589147684,0.5592379570007324
10,20.0,1,50,351,4.6867269976202076e-05,0.845770664254721,5.551115123125783e-15,0.0008809988595758776,0.9979114589147684,0.5592379570007324
10,20.0,1,100,301,7.880410166097872e-05,0.6739566283523064,0.00018982832453593286,0.0008809988595758776,0.9979114589147684,0.5592379570007324
10,20.0,1,200,201,0.00010094384548351598,0.34834414735549935,1.8207657603852567e-14,0.0008809988595758776,0.9979114589147684,0.5592379570007324
10,20.0,2,1,400,1.324241927539294e-06,0.9970234482004877,1.472819522859931e-06,0.0015904368670790437,0.996931469156581,0.5399789810180664
10,20.0,2,10,391,0.0001067335822027212,0.7374829646548002,2.583544442042496e-05,0.0015904368670790437,0.996931469156581,0.5399789810180664
10,20.0,2,50,351,0.0008518549740620255,-1.3402781839419289,0.00016392075727952968,0.0015904368670790437,0.996931469156581,0.5399789810180664
10,20.0,2,100,301,0.0009549160241422813,-2.828011225981058,0.0003227511853551872,0.0015904368670790437,0.996931469156581,0.5399789810180664
10,20.0,2,200,201,0.0012593186004259866,-6.984399488461433,0.0005955762087995461,0.0015904368670790437,0.996931469156581,0.5399789810180664
12,2.0,0,1,400,1.3050195585245898e-08,0.9994623936502048,4.440892098500626e-16,0.00015604941145900544,0.9988700005461427,0.5471889972686768
12,2.0,0,10,391,1.1926793649601554e-06,0.9485585472605239,8.881784197001252e-16,0.00015604941145900544,0.9988700005461427,0.5471889972686768
12,2.0,0,50,351,1.7174318245145733e-05,0.1407603439660281,3.1086244689504383e-15,0.00015604941145900544,0.9988700005461427,0.5471889972686768
12,2.0,0,100,301,3.1330657201227595e-05,-1.0586439199059674,4.9960036108132044e-15,0.00015604941145900544,0.9988700005461427,0.5471889972686768
12,2.0,0,200,201,5.5028143419894344e-05,-5.040032667380782,9.325873406851315e-15,0.00015604941145900544,0.9988700005461427,0.5471889972686768
12,2.0,1,1,400,6.5446174987388115e-09,0.999332176828065,4.440892098500626e-16,0.0001234218428565612,0.9946486528221686,0.5438439846038818
12,2.0,1,10,391,6.245896857097255e-07,0.9325770107177761,1.5543122344752192e-15,0.0001234218428565612,0.9946486528221686,0.5438439846038818
12,2.0,1,50,351,9.593424211408769e-06,-0.17943086665868724,6.217248937900877e-15,0.0001234218428565612,0.9946486528221686,0.5438439846038818
12,2.0,1,100,301,1.4258042483441122e-05,-1.259959725761525,1.1324274851176597e-14,0.0001234218428565612,0.9946486528221686,0.5438439846038818
12,2.0,1,200,201,2.5739590126409695e-05,-5.242432038923037,2.19824158875781e-14,0.0001234218428565612,0.9946486528221686,0.5438439846038818
12,2.0,2,1,400,1.5328731501948073e-08,0.9992469014598734,4.440892098500626e-16,6.251171105418528e-05,0.9990676198750009,0.5635318756103516
12,2.0,2,10,391,1.4291137652629972e-06,0.9232201224278787,6.661338147750939e-16,6.251171105418528e-05,0.9990676198750009,0.5635318756103516
12,2.0,2,50,351,1.9412774632108075e-05,-0.2126310569701806,2.4424906541753444e-15,6.251171105418528e-05,0.9990676198750009,0.5635318756103516
12,2.0,2,100,301,3.1045349045441915e-05,-1.7451997276549225,3.774758283725532e-15,6.251171105418528e-05,0.9990676198750009,0.5635318756103516
12,2.0,2,200,201,6.875572708013658e-05,-8.65145800946962,5.773159728050814e-15,6.251171105418528e-05,0.9990676198750009,0.5635318756103516
12,4.0,0,1,400,4.3217441732948575e-08,0.9994911000309872,4.440892098500626e-16,0.0001779094026790158,0.9993327705037452,0.5429422855377197
12,4.0,0,10,391,3.869731164767774e-06,0.9522856751434564,1.1102230246251565e-15,0.0001779094026790158,0.9993327705037452,0.5429422855377197
12,4.0,0,50,351,4.615869794967051e-05,0.3350744171187001,1.9984014443252818e-15,0.0001779094026790158,0.9993327705037452,0.5429422855377197
12,4.0,0,100,301,6.112579653269291e-05,-0.15293086337714756,2.886579864025407e-15,0.0001779094026790158,0.9993327705037452,0.5429422855377197
12,4.0,0,200,201,0.00011928077692274624,-2.7696254217348675,4.6629367034256575e-15,0.0001779094026790158,0.9993327705037452,0.5429422855377197
12,4.0,1,1,400,1.7590471147684048e-08,0.9994952145634676,4.440892098500626e-16,0.00011138296376433037,0.9984400262143525,0.5480010509490967
12,4.0,1,10,391,1.6144831162797952e-06,0.951053140034859,6.661338147750939e-16,0.00011138296376433037,0.9984400262143525,0.5480010509490967
12,4.0,1,50,351,2.310359804873928e-05,0.20297501283835562,1.3322676295501878e-15,0.00011138296376433037,0.9984400262143525,0.5480010509490967
12,4.0,1,100,301,3.3300496711561615e-05,-0.4765502537177022,2.220446049250313e-15,0.00011138296376433037,0.9984400262143525,0.5480010509490967
12,4.0,1,200,201,3.7057712934198616e-05,-1.5225957751131438,3.552713678800501e-15,0.00011138296376433037,0.9984400262143525,0.5480010509490967
12,4.0,2,1,400,4.030939548975529e-08,0.9994330897941325,4.440892098500626e-16,0.000103849575455777,0.9994430416938154,0.5640132427215576
12,4.0,2,10,391,3.6653434846658967e-06,0.9437553446122668,8.881784197001252e-16,0.000103849575455777,0.9994430416938154,0.5640132427215576
12,4.0,2,50,351,5.16190402200303e-05,0.07988735496787713,1.7763568394002505e-15,0.000103849575455777,0.9994430416938154,0.5640132427215576
12,4.0,2,100,301,8.33462750438358e-05,-1.0967844887002784,3.1086244689504383e-15,0.000103849575455777,0.9994430416938154,0.5640132427215576
12,4.0,2,200,201,0.00013240922732040447,-4.308162050873937,4.884981308350689e-15,0.000103849575455777,0.9994430416938154,0.5640132427215576
12,6.0,0,1,400,1.0536905751596135e-07,0.9993807884055326,4.440892098500626e-16,0.0002553736810553731,0.9992707375012408,0.545661211013794
12,6.0,0,10,391,9.306427002699555e-06,0.9428198336325564,7.771561172376096e-16,0.0002553736810553731,0.9992707375012408,0.545661211013794
12,6.0,0,50,351,0.00011281263141942406,0.18988747932980587,6.7572978173739825e-06,0.0002553736810553731,0.9992707375012408,0.545661211013794
12,6.0,0,100,301,0.00014422784014668234,-0.35253074214438995,0.000155965134076064,0.0002553736810553731,0.9992707375012408,0.545661211013794
12,6.0,0,200,201,0.0003196852257538901,-4.03975625983571,0.00017124442989309538,0.0002553736810553731,0.9992707375012408,0.545661211013794
12,6.0,1,1,400,2.576527024795207e-08,0.9996356903477213,4.440892098500626e-16,9.378482933480783e-05,0.9992857573335622,0.5427350997924805
12,6.0,1,10,391,2.32268011561998e-06,0.9653552926707506,1.7763568394002505e-15,9.378482933480783e-05,0.9992857573335622,0.5427350997924805
12,6.0,1,50,351,3.1527636883449595e-05,0.4661481293142613,7.105427357601002e-15,9.378482933480783e-05,0.9992857573335622,0.5427350997924805
12,6.0,1,100,301,5.265166517531666e-05,-0.14269720132075547,1.354472090042691e-14,9.378482933480783e-05,0.9992857573335622,0.5427350997924805
12,6.0,1,200,201,5.805150125825286e-05,-0.9404295623535268,2.55351295663786e-14,9.378482933480783e-05,0.9992857573335622,0.5427350997924805
12,6.0,2,1,400,9.71390570892881e-08,0.9993269962196627,4.440892098500626e-16,0.00015313748629699044,0.9994641513816523,0.5641701221466064
12,6.0,2,10,391,8.485732017310372e-06,0.9359049280953785,1.3322676295501878e-15,0.00015313748629699044,0.9994641513816523,0.5641701221466064
12,6.0,2,50,351,9.455413257661398e-05,0.17326405737386152,5.551115123125783e-15,0.00015313748629699044,0.9994641513816523,0.5641701221466064
12,6.0,2,100,301,0.000140733670401835,-0.7390644026947362,0.0010028700415923716,0.00015313748629699044,0.9994641513816523,0.5641701221466064
12,6.0,2,200,201,0.0001944006564478055,-2.8274637987226594,0.00045654308853760553,0.00015313748629699044,0.9994641513816523,0.5641701221466064
12,8.0,0,1,400,2.1256703173446993e-07,0.9992100488860386,4.440892098500626e-16,0.00039177157594340897,0.9990481442375225,0.5462052822113037
12,8.0,0,10,391,1.8338065783629035e-05,0.9288613828787089,1.4703709494178277e-05,0.00039177157594340897,0.9990481442375225,0.5462052822113037
12,8.0,0,50,351,0.0001999068739499897,0.09662645814706927,0.0001580011291242083,0.00039177157594340897,0.9990481442375225,0.5462052822113037
12,8.0,0,100,301,0.00025583657886168543,-0.5088593538388313,8.785493860055226e-05,0.00039177157594340897,0.9990481442375225,0.5462052822113037
12,8.0,0,200,201,0.0005863777518140651,-4.824973676574345,0.00013780881812858458,0.00039177157594340897,0.9990481442375225,0.5462052822113037
12,8.0,1,1,400,3.2264549370588756e-08,0.9997177425643674,6.661338147750939e-16,0.00010905892030921657,0.9994379391116387,0.5453240871429443
12,8.0,1,10,391,3.0023338519991695e-06,0.972343921735624,8.881784197001252e-16,0.00010905892030921657,0.9994379391116387,0.5453240871429443
12,8.0,1,50,351,4.3213673423572014e-05,0.5492525379949016,2.4424906541753444e-15,0.00010905892030921657,0.9994379391116387,0.5453240871429443
12,8.0,1,100,301,6.736739126929906e-05,0.10219952481894601,3.9968028886505635e-15,0.00010905892030921657,0.9994379391116387,0.5453240871429443
12,8.0,1,200,201,7.173684046780095e-05,-0.4779585069747343,7.771561172376096e-15,0.00010905892030921657,0.9994379391116387,0.5453240871429443
12,8.0,2,1,400,1.427689855419483e-07,0.9993893082167199,6.661338147750939e-16,0.0002615050732254121,0.9992740312931382,0.5672099590301514
12,8.0,2,10,391,1.2677673046975261e-05,0.9408991030199848,2.6645352591003757e-15,0.0002615050732254121,0.9992740312931382,0.5672099590301514
12,8.0,2,50,351,0.00013061752020917375,0.2968659498731657,0.001483234719800091,0.0002615050732254121,0.9992740312931382,0.5672099590301514
12,8.0,2,100,301,0.00022700095757026187,-0.7312949519582006,0.0014754853820495536,0.0002615050732254121,0.9992740312931382,0.5672099590301514
12,8.0,2,200,201,0.0003386846874710719,-3.1118348490198313,0.0006455841802281393,0.0002615050732254121,0.9992740312931382,0.5672099590301514
12,10.0,0,1,400,3.417691301635277e-07,0.9990797167593227,4.987901678853881e-07,0.0005901367470821671,0.998713105971103,0.5491888523101807
12,10.0,0,10,391,2.8622521607737954e-05,0.9196566510880018,4.223302724030769e-05,0.0005901367470821671,0.998713105971103,0.5491888523101807
12,10.0,0,50,351,0.00027798288160570936,0.09550978092261375,0.0002812659479932747,0.0005901367470821671,0.998713105971103,0.5491888523101807
12,10.0,0,100,301,0.00036131540111782864,-0.5361288629692369,6.780814509496096e-05,0.0005901367470821671,0.998713105971103,0.5491888523101807
12,10.0,0,200,201,0.0008379373802281215,-5.004700367111357,8.328627545802991e-05,0.0005901367470821671,0.998713105971103,0.5491888523101807
12,10.0,1,1,400,5.317178015951546e-08,0.9996733236977909,4.440892098500626e-16,0.00016103280890734955,0.9993668851180069,0.5430600643157959
12,10.0,1,10,391,4.8125856992213706e-06,0.968931961863741,1.1102230246251565e-15,0.00016103280890734955,0.9993668851180069,0.5430600643157959
12,10.0,1,50,351,5.4697300153243055e-05,0.6011089362815221,3.6637359812630166e-15,0.00016103280890734955,0.9993668851180069,0.5430600643157959
12,10.0,1,100,301,7.274097407568053e-05,0.3245794358617292,5.773159728050814e-15,0.00016103280890734955,0.9993668851180069,0.5430600643157959
12,10.0,1,200,201,9.30394082246117e-05,-0.3411795848178385,9.880984919163893e-15,0.00016103280890734955,0.9993668851180069,0.5430600643157959
12,10.0,2,1,400,1.7832416401160704e-07,0.9994642533520189,4.440892098500626e-16,0.0004518343886963115,0.9989183114959809,0.560391902923584
12,10.0,2,10,391,1.5195712524209701e-05,0.9502564679779119,8.920659871298345e-05,0.0004518343886963115,0.9989183114959809,0.560391902923584
12,10.0,2,50,351,0.00016436068683229983,0.3790936170906922,0.0014772368185946468,0.0004518343886963115,0.9989183114959809,0.560391902923584
12,10.0,2,100,301,0.0002884083368801281,-0.5475178871131905,0.0013642100086566267,0.0004518343886963115,0.9989183114959809,0.560391902923584
12,10.0,2,200,201,0.0004216847219449476,-2.5993211429168097,0.0006653479780481491,0.0004518343886963115,0.9989183114959809,0.560391902923584
12,12.0,0,1,400,4.6440321047004876e-07,0.9990093662439998,1.9462380146372095e-07,0.0008289775069403343,0.9983260609153776,0.5415201187133789
12,12.0,0,10,391,3.8015129476827894e-05,0.9155570041365408,3.975453255303845e-05,0.0008289775069403343,0.9983260609153776,0.5415201187133789
12,12.0,0,50,351,0.00033841749509861405,0.13355812557632163,0.0005499127716292628,0.0008289775069403343,0.9983260609153776,0.5415201187133789
12,12.0,0,100,301,0.0004302153200229286,-0.4432215423109058,0.00025330721387840704,0.0008289775069403343,0.9983260609153776,0.5415201187133789
12,12.0,0,200,201,0.0009797661768902698,-4.537805352888549,0.0001500161657301231,0.0008289775069403343,0.9983260609153776,0.5415201187133789
12,12.0,1,1,400,9.37118504223546e-08,0.9995612333692915,6.661338147750939e-16,0.0002480642372648533,0.9991987062324751,0.5434858798980713
12,12.0,1,10,391,8.073153423026684e-06,0.9603719175159747,1.3322676295501878e-15,0.0002480642372648533,0.9991987062324751,0.5434858798980713
12,12.0,1,50,351,7.152882541415704e-05,0.6042241798129309,4.440892098500626e-15,0.0002480642372648533,0.9991987062324751,0.5434858798980713
12,12.0,1,100,301,8.73443533524529e-05,0.3868801878803868,7.549516567451064e-15,0.0002480642372648533,0.9991987062324751,0.5434858798980713
12,12.0,1,200,201,0.00010249514680178475,-0.12200024215819605,1.2878587085651816e-14,0.0002480642372648533,0.9991987062324751,0.5434858798980713
12,12.0,2,1,400,2.3521440654824734e-07,0.9994598279100091,4.773069171265832e-07,0.0007104098094227733,0.9984657286679045,0.566180944442749
12,12.0,2,10,391,1.8697944625217956e-05,0.9532241292231699,7.280202960734865e-05,0.0007104098094227733,0.9984657286679045,0.566180944442749
12,12.0,2,50,351,0.0002009070129898939,0.4193271467333788,0.0014388435694950652,0.0007104098094227733,0.9984657286679045,0.566180944442749
12,12.0,2,100,301,0.0003400067754312127,-0.3989810020521505,0.0010268666999930281,0.0007104098094227733,0.9984657286679045,0.566180944442749
12,12.0,2,200,201,0.0004646430874417023,-2.0406993389343833,0.0005903700938396651,0.0007104098094227733,0.9984657286679045,0.566180944442749
12,16.0,0,1,400,6.801709626742777e-07,0.9989193518088302,3.605073824161033e-07,0.0013395203604296378,0.9975502469246447,0.5961570739746094
12,16.0,0,10,391,5.5572959153371245e-05,0.9081563007487607,0.00038157286155443646,0.0013395203604296378,0.9975502469246447,0.5961570739746094
12,16.0,0,50,351,0.0004323928760466177,0.18632297553581278,0.0003993729023461572,0.0013395203604296378,0.9975502469246447,0.5961570739746094
12,16.0,0,100,301,0.0004676039844215118,-0.16476728948382613,0.00027391419408712733,0.0013395203604296378,0.9975502469246447,0.5961570739746094
12,16.0,0,200,201,0.0009416840260794195,-2.936301102466458,0.00024413538206722305,0.0013395203604296378,0.9975502469246447,0.5961570739746094
12,16.0,1,1,400,2.260749555360181e-07,0.9992820951110282,4.440892098500626e-16,0.0005206462855631161,0.9987023208496882,0.5452988147735596
12,16.0,1,10,391,1.8429654826875737e-05,0.9389272877757903,1.2212453270876722e-15,0.0005206462855631161,0.9987023208496882,0.5452988147735596
12,16.0,1,50,351,0.00013196795106438163,0.5089934435749048,0.001748454882095004,0.0005206462855631161,0.9987023208496882,0.5452988147735596
12,16.0,1,100,301,0.00015963992408603086,0.25161761664775406,6.217248937900877e-15,0.0005206462855631161,0.9987023208496882,0.5452988147735596
12,16.0,1,200,201,0.00012008798837542437,0.11405508164388711,9.769962616701378e-15,0.0005206462855631161,0.9987023208496882,0.5452988147735596
12,16.0,2,1,400,3.984911203311411e-07,0.9993700365323217,1.8465065082765286e-06,0.00131545572141121,0.997508259970404,0.5597000122070312
12,16.0,2,10,391,2.9018242542286472e-05,0.950065357745798,0.0005173777829878907,0.00131545572141121,0.997508259970404,0.5597000122070312
12,16.0,2,50,351,0.0002630280619073897,0.47371265890716485,0.002302931624309104,0.00131545572141121,0.997508259970404,0.5597000122070312
12,16.0,2,100,301,0.00041927397292411335,-0.1986204707894459,0.003075860766537131,0.00131545572141121,0.997508259970404,0.5597000122070312
12,16.0,2,200,201,0.0005031912315414949,-1.290879428591186,0.0015033944432503944,0.00131545572141121,0.997508259970404,0.5597000122070312
12,20.0,0,1,400,9.30773321892764e-07,0.9987327668928873,1.717506173044661e-07,0.001816378778408545,0.9968620227993089,0.5515029430389404
12,20.0,0,10,391,7.746557133321636e-05,0.8902490147911811,0.000332498191472973,0.001816378778408545,0.9968620227993089,0.5515029430389404
12,20.0,0,50,351,0.0005667895063428685,0.09682048374050056,0.0011368495519531638,0.001816378778408545,0.9968620227993089,0.5515029430389404
12,20.0,0,100,301,0.00048294155306745807,-0.03516696288708632,0.00019011035838742893,0.001816378778408545,0.9968620227993089,0.5515029430389404
12,20.0,0,200,201,0.0007685941957988933,-1.741876669656366,0.00017667569969213092,0.001816378778408545,0.9968620227993089,0.5515029430389404
12,20.0,1,1,400,4.286598335919147e-07,0.9989519283417984,4.440892098500626e-16,0.0008889193675171413,0.9981038944694046,0.5461220741271973
12,20.0,1,10,391,3.331777801046743e-05,0.9153596465801418,4.315487668289956e-05,0.0008889193675171413,0.9981038944694046,0.5461220741271973
12,20.0,1,50,351,0.00021427506076363817,0.3910680090738179,0.002384334719145658,0.0008889193675171413,0.9981038944694046,0.5461220741271973
12,20.0,1,100,301,0.0002572435910945997,0.08401431490990996,0.0009202488980228883,0.0008889193675171413,0.9981038944694046,0.5461220741271973
12,20.0,1,200,201,0.0001676223007944956,0.052867409342548854,2.1538326677728037e-14,0.0008889193675171413,0.9981038944694046,0.5461220741271973
12,20.0,2,1,400,6.011553121033364e-07,0.9992481752406053,1.2704645267746102e-06,0.0019224532397588083,0.9966265727861797,0.577268123626709
12,20.0,2,10,391,4.1917392680505685e-05,0.9430121242560335,0.0004554715987303492,0.0019224532397588083,0.9966265727861797,0.577268123626709
12,20.0,2,50,351,0.00030628243654026125,0.5108776889722499,0.0034033073935106533,0.0019224532397588083,0.9966265727861797,0.577268123626709
12,20.0,2,100,301,0.00044924670668444825,-0.02738785374292818,0.0051810835660233414,0.0019224532397588083,0.9966265727861797,0.577268123626709
12,20.0,2,200,201,0.0005062763679427193,-0.8502071646846996,0.003477552772285792,0.0019224532397588083,0.9966265727861797,0.577268123626709
15,2.0,0,1,400,5.050244652507997e-06,0.9610719978785855,4.440892098500626e-16,0.0004846458494338877,0.9965228056502583,0.5562138557434082
15,2.0,0,10,391,5.5613327250110214e-05,0.5747637085890177,6.661338147750939e-16,0.0004846458494338877,0.9965228056502583,0.5562138557434082
15,2.0,0,50,351,0.00017291392605702635,-0.7859114263984459,1.9984014443252818e-15,0.0004846458494338877,0.9965228056502583,0.5562138557434082
15,2.0,0,100,301,0.00010643860491036615,-5.25111558859758,3.552713678800501e-15,0.0004846458494338877,0.9965228056502583,0.5562138557434082
15,2.0,0,200,201,0.0001100365555262392,-9.103407742715014,6.217248937900877e-15,0.0004846458494338877,0.9965228056502583,0.5562138557434082
15,2.0,1,1,400,9.373798977518327e-09,0.9990339354672396,5.551115123125783e-16,0.00045976277000307644,0.9867734847063881,0.550220251083374
15,2.0,1,10,391,8.832099565885277e-07,0.9041957105159918,1.1102230246251565e-15,0.00045976277000307644,0.9867734847063881,0.550220251083374
15,2.0,1,50,351,1.2771798710462928e-05,-0.5849550961232284,3.774758283725532e-15,0.00045976277000307644,0.9867734847063881,0.550220251083374
15,2.0,1,100,301,1.5273205656330376e-05,-1.4264524247130934,7.105427357601002e-15,0.00045976277000307644,0.9867734847063881,0.550220251083374
15,2.0,1,200,201,2.8475728116862932e-05,-5.975439273618373,1.3322676295501878e-14,0.00045976277000307644,0.9867734847063881,0.550220251083374
15,2.0,2,1,400,2.4507663453592597e-08,0.998998078250876,4.440892098500626e-16,0.00021863697922589633,0.9969308814701869,0.543179988861084
15,2.0,2,10,391,2.3680657253374904e-06,0.8942569417101673,8.881784197001252e-16,0.00021863697922589633,0.9969308814701869,0.543179988861084
15,2.0,2,50,351,3.4634187484434486e-05,-0.7767747612586204,2.7755575615628914e-15,0.00021863697922589633,0.9969308814701869,0.543179988861084
15,2.0,2,100,301,4.8818095459520035e-05,-2.5584999168930542,5.773159728050814e-15,0.00021863697922589633,0.9969308814701869,0.543179988861084
15,2.0,2,200,201,0.00011441025005567202,-12.176411580257104,1.1213252548714081e-14,0.00021863697922589633,0.9969308814701869,0.543179988861084
15,4.0,0,1,400,1.6151503254679047e-06,0.9858231370440146,5.551115123125783e-16,0.00048388268767715376,0.998237916785427,0.558945894241333
15,4.0,0,10,391,2.101154503142581e-05,0.8106286152838759,1.6653345369377348e-15,0.00048388268767715376,0.998237916785427,0.558945894241333
15,4.0,0,50,351,8.664863249735187e-05,0.051780553428668274,5.88418203051333e-15,0.00048388268767715376,0.998237916785427,0.558945894241333
15,4.0,0,100,301,7.690868990064494e-05,-0.4640640268951932,1.1435297153639112e-14,0.00048388268767715376,0.998237916785427,0.558945894241333
15,4.0,0,200,201,0.00011879287875074044,-2.744829700931518,2.3425705819590803e-14,0.00048388268767715376,0.998237916785427,0.558945894241333
15,4.0,1,1,400,2.816555918106767e-08,0.9992083873165862,4.440892098500626e-16,0.0004112407069276147,0.9951594994789764,0.5540380477905273
15,4.0,1,10,391,2.588035096313999e-06,0.9232207533933827,8.881784197001252e-16,0.0004112407069276147,0.9951594994789764,0.5540380477905273
15,4.0,1,50,351,3.570373004821754e-05,-0.19999178010646346,2.6645352591003757e-15,0.0004112407069276147,0.9951594994789764,0.5540380477905273
15,4.0,1,100,301,4.613086912421696e-05,-1.0005153132313476,4.440892098500626e-15,0.0004112407069276147,0.9951594994789764,0.5540380477905273
15,4.0,1,200,201,5.7448124487015974e-05,-2.8076057643809507,8.43769498715119e-15,0.0004112407069276147,0.9951594994789764,0.5540380477905273
15,4.0,2,1,400,7.132055301601534e-08,0.9992103479105289,4.440892098500626e-16,0.00029359556195235093,0.9985165003284493,0.5451231002807617
15,4.0,2,10,391,6.741155842703714e-06,0.9185220965847832,9.992007221626409e-16,0.00029359556195235093,0.9985165003284493,0.5451231002807617
15,4.0,2,50,351,0.00010710129949012003,-0.4787201619894472,2.886579864025407e-15,0.00029359556195235093,0.9985165003284493,0.5451231002807617
15,4.0,2,100,301,0.00017727852211629137,-2.4824629903323134,5.10702591327572e-15,0.00029359556195235093,0.9985165003284493,0.5451231002807617
